lijphart,raes,loosemorehanby,gallagher,enp,pca,governability,entropy,entropyseatprop,dm
0.247997222,0.1072075,0.42883,0.253493714,2.975753123,2.186986581,0.277777778,-1.406723695,-1.261010558,3
0.151400851,0.074832221,0.299328883,0.175736744,3.527934008,1.889327456,0.333333333,-1.098612289,-1.364471334,3
0.111419557,0.048646082,0.194584326,0.118667557,4.339882122,2.139333602,0.34,-1.367965652,-1.651439668,3
0.170413537,0.071869677,0.287478707,0.163213314,4.754455446,2.254323957,0.263174603,-1.515683252,-1.700590074,3
0.144795,0.062637083,0.250548333,0.148016278,4.8828125,2.167665114,0.231111111,-1.591189163,-1.670566806,3
0.251099286,0.086903571,0.347614286,0.22149666,3.36,2.122381222,0.373968254,-1.32913722,-1.448837653,3
0.152487949,0.05523883,0.220955321,0.139750421,3.588586596,2.16573828,0.333333333,-1.098612289,-1.416364433,3
0.128377157,0.051036005,0.20414402,0.122695853,4.676375405,2.172063953,0.226031746,-1.620041897,-1.672769113,3
0.228329167,0.085789722,0.343158889,0.211216219,3.635547576,2.341504205,0.275,-1.480144214,-1.43347717,3
0.231099943,0.102121178,0.408484713,0.242663582,2.688809947,2.029652571,0.277777778,-1.406723695,-1.145178044,3
0.191906517,0.066400424,0.265601695,0.167737785,4.022854241,2.224200022,0.28,-1.46315431,-1.565396529,3
0.160221152,0.078453582,0.313814326,0.191387434,3.633223684,2.264875124,0.288412698,-1.533923633,-1.514864891,3
0.102985292,0.05505733,0.220229321,0.119826478,4.411157993,2.179943848,0.288888889,-1.385189082,-1.591925002,3
0.1564225,0.07443125,0.297725,0.170075241,4.798464491,2.258768998,0.258412698,-1.555512874,-1.70897689,3
0.097720076,0.067569021,0.270276086,0.149990069,3.409043478,2.280010059,0.333333333,-1.098612289,-1.30991385,3
0.167678235,0.049288235,0.197152941,0.135078414,3.197295636,2.132298312,0.4,-1.227529411,-1.377876671,3
0.09221186,0.060764273,0.243057093,0.130732521,3.528625954,2.236691688,0.333333333,-1.242453325,-1.354881021,3
0.146005641,0.068621406,0.274485623,0.157773583,4.222845487,2.072882033,0.333333333,-1.242453325,-1.493051427,3
0.144360833,0.076727917,0.306911667,0.171957877,3.905084746,2.297883277,0.333333333,-1.098612289,-1.478477103,3
0.189637242,0.087548497,0.350193986,0.199296137,4.390573962,2.166706735,0.288888889,-1.463852573,-1.671308019,3
0.128651594,0.07167433,0.286697319,0.155342052,3.893284269,2.12242494,0.333333333,-1.098612289,-1.473700512,3
0.1451225,0.075880208,0.303520833,0.172457307,3.405764967,2.231787113,0.333333333,-1.098612289,-1.304596771,3
0.120880098,0.056847586,0.227390343,0.130803941,4.431005111,2.264764424,0.286666667,-1.494528554,-1.621313774,3
0.144530758,0.063291705,0.253166818,0.159562001,3.52,2.127356394,0.333333333,-1.098612289,-1.315380653,3
0.145269592,0.067722017,0.270888067,0.148881128,3.855148342,2.020561832,0.277777778,-1.406723695,-1.485195342,3
0.214798114,0.075107281,0.300429123,0.186337823,3.292593944,2.182027057,0.277777778,-1.406723695,-1.372052543,3
0.147398574,0.065413022,0.261652088,0.15498176,4.605482134,2.195679714,0.233333333,-1.605825293,-1.682722937,3
0.140184966,0.066605803,0.266423213,0.160455599,3.642663569,2.13744106,0.277777778,-1.406723695,-1.498769688,3
0.186678333,0.075270833,0.301083333,0.176888379,4.24808836,2.215062009,0.333333333,-1.098612289,-1.55256905,3
0.275533258,0.092084489,0.368337955,0.232749394,2.407960199,1.981556332,1,-1.11E-15,-1.164913771,3
0.254669943,0.085613398,0.342453592,0.21758673,3.309575864,2.206228051,0.333333333,-1.242453325,-1.343801584,3
0.163553465,0.061692237,0.246768947,0.147943285,3.483211115,2.150377355,0.333333333,-1.242453325,-1.352428534,3
0.233550215,0.084490286,0.337961142,0.210238927,3.80268843,2.161650973,0.33047619,-1.371305182,-1.550021448,3
0.258062615,0.086425481,0.345701925,0.220146044,3.329960405,2.284722508,0.4,-1.227529411,-1.435652517,3
0.142662778,0.060286181,0.241144722,0.139256918,3.31899763,2.265745012,0.333333333,-1.242453325,-1.383575407,3
0.190691638,0.065353506,0.261414023,0.165528838,2.673613564,2.093385929,1,-1.11E-15,-1.201583873,3
0.183701529,0.061268903,0.245075614,0.163988625,3.857009781,2.11968552,0.226031746,-1.620041897,-1.556408922,3
0.114940556,0.063398611,0.253594444,0.141111982,4.336188437,1.847348803,0.275873016,-1.450202621,-1.581503652,3
0.11257538,0.045647591,0.182590363,0.118913269,4.168778096,2.088895867,0.28,-1.46315431,-1.489513699,3
0.163188414,0.060963737,0.243854946,0.152939665,4.112696148,2.210224742,0.277777778,-1.406723695,-1.525100241,3
0.100969295,0.047769599,0.191078397,0.109648785,5.270955166,2.126011654,0.190555556,-1.71768843,-1.72108155,3
0.126494371,0.039974758,0.159899031,0.106657912,4.179286336,2.14298227,0.333333333,-1.098612289,-1.541063541,3
0.154828537,0.064350553,0.257402211,0.150991697,4.604026846,2.221363699,0.229206349,-1.585249718,-1.652153257,3
0.082671747,0.049868488,0.199473952,0.11152379,4.442218798,1.98639656,0.28,-1.412933626,-1.600168876,3
0.182342642,0.090803431,0.363213723,0.217574186,2.527459954,2.237232193,0.275555556,-1.452933507,-1.103580135,3
0.257714608,0.108222022,0.432888088,0.246150192,2.797135114,2.066571183,0.277777778,-1.406723695,-1.141987276,3
0.322830269,0.090393273,0.361573091,0.259505404,2.252930451,2.205489083,1,-1.11E-15,-1.136332598,3
0.178317606,0.06638582,0.26554328,0.16682122,3.122261484,1.962783676,0.466666667,-1.172993472,-1.416153505,3
0.1323678,0.063004539,0.252018155,0.148464866,4.326051338,2.157055745,0.231111111,-1.591189163,-1.582599801,3
0.130020595,0.070798304,0.283193214,0.152621588,4.215053763,2.262410036,0.269365079,-1.4989615,-1.610831399,3
0.113278026,0.06016898,0.240675921,0.130991838,3.925619835,2.072951764,0.277777778,-1.406723695,-1.456720815,3
0.230507151,0.071942728,0.287770911,0.194148445,3.340560072,2.1436017,0.277777778,-1.406723695,-1.33496023,3
0.18049533,0.075530234,0.302120934,0.183073598,4.163398693,1.95892364,0.277777778,-1.406723695,-1.537104358,3
0.172602107,0.067722156,0.270888624,0.173488707,3.398112398,2.034274013,0.333333333,-1.098612289,-1.343170403,3
0.172045921,0.083244627,0.332978509,0.19278505,3.796802692,2.16362928,0.22031746,-1.666196454,-1.55890549,3
0.115333553,0.069847741,0.279390965,0.161473874,3.891763691,1.989889182,0.277777778,-1.406723695,-1.461432476,3
0.178774341,0.06504584,0.260183361,0.159827792,4.628842929,2.153362105,0.333333333,-1.242453325,-1.647755571,3
0.099646422,0.040837953,0.163351814,0.101380629,4.798892989,2.18632167,0.25031746,-1.64110153,-1.718474994,3
0.254865376,0.097275383,0.389101532,0.232653829,3.83207798,2.03527191,0.288888889,-1.385189082,-1.488720321,3
0.190896522,0.071956214,0.287824855,0.182427674,3.765124555,1.891338786,0.275,-1.420861498,-1.475761917,3
0.272782759,0.117586386,0.470345546,0.281628294,2.616315244,1.784910803,0.333333333,-1.242453325,-1.106163082,3
0.179114032,0.076412681,0.305650726,0.179012409,2.690202177,1.621811506,1,-1.11E-15,-1.168817592,3
0.259560753,0.100855672,0.403422688,0.249742688,3.66017774,2.107213154,0.28,-1.46315431,-1.441103814,3
0.251891288,0.084649621,0.338598485,0.214785762,3.036862745,2.335592035,0.277777778,-1.406723695,-1.244894293,3
0.200979651,0.086863784,0.347455134,0.204843477,3.629458666,2.179924744,0.333333333,-1.242453325,-1.496307144,3
0.203551186,0.069702206,0.278808823,0.179357477,3.750099641,1.874318265,0.333333333,-1.242453325,-1.385375079,3
0.295148103,0.086074325,0.344297299,0.239680934,3.435769405,2.04740861,0.333333333,-1.242453325,-1.390198974,3
0.112172885,0.04017519,0.16070076,0.102995614,4.159216474,2.065264213,0.286666667,-1.494528554,-1.590525413,3
0.138973587,0.084780036,0.339120145,0.185159392,3.410153102,2.130370321,0.333333333,-1.098612289,-1.33630195,3
0.075921842,0.051197149,0.204788596,0.115080205,4.983434567,1.734811015,0.233333333,-1.605825293,-1.687996313,3
0.16502137,0.075106559,0.300426238,0.17730602,4.238055671,2.186054259,0.233333333,-1.528344891,-1.547451403,3
0.162946667,0.072476458,0.289905833,0.171563418,3.657142857,2.288929505,0.228888889,-1.599611548,-1.465099119,3
0.237510078,0.099662437,0.398649748,0.235759609,2.939586645,2.017208207,0.333333333,-1.098612289,-1.252109863,3
0.125703027,0.066733771,0.266935085,0.156070756,3.029652997,2.081863179,0.333333333,-1.098612289,-1.139118932,3
0.240016389,0.088150069,0.352600278,0.222499689,3.125,2.224150668,0.303333333,-1.382828652,-1.30815818,3
0.11987131,0.063671042,0.254684167,0.138898059,3.176318064,2.156381428,0.277777778,-1.406723695,-1.358335732,3
0.213995562,0.071831393,0.287325571,0.184473351,3.4695576,2.020262545,0.333333333,-1.098612289,-1.384038747,3
0.113063299,0.046687347,0.186749388,0.107247138,4.91002045,2.297808372,0.188526077,-1.819374795,-1.715537959,3
0.152331944,0.078630486,0.314521944,0.17343179,4.535274356,2.066073256,0.277777778,-1.406723695,-1.603925699,3
0.157062376,0.077143466,0.308573865,0.174703087,3.90627763,2.332540171,0.333333333,-1.098612289,-1.455724304,3
0.200100909,0.082551269,0.330205076,0.199500042,3.698185291,2.172247754,0.333333333,-1.242453325,-1.482178371,3
0.086143659,0.063559991,0.254239964,0.138832424,4.244734203,2.36591365,0.277777778,-1.406723695,-1.502860883,3
0.265775337,0.088223879,0.352895515,0.229864271,3.512638581,2.195492498,0.333333333,-1.242453325,-1.389903829,3
0.378409608,0.094602402,0.378409608,0.288412617,1.466056608,1.478337532,1,-1.11E-15,-0.691263387,3
0.206302422,0.090536061,0.362144244,0.21818947,2.194658754,2.155917408,1,-1.11E-15,-0.946817601,3
0.1158575,0.054266458,0.217065833,0.132564549,4.755417957,2.129408356,0.233333333,-1.585881305,-1.638424346,3
0.141913712,0.069959015,0.279836061,0.160745644,3.491433724,2.163198058,0.333333333,-1.242453325,-1.371559062,3
0.168254026,0.069102329,0.276409315,0.163302916,3.847981894,2.129100946,0.333333333,-1.098612289,-1.44317136,3
0.154680601,0.040230431,0.160921725,0.130999939,5.367198839,2.193993554,0.195,-1.719142124,-1.736594647,3
0.143942942,0.085616271,0.342465085,0.192921678,3.640636846,2.048113417,0.297222222,-1.309264956,-1.367382219,3
0.2048175,0.094636949,0.378547794,0.216309063,2.812378357,2.25028658,0.333333333,-1.098612289,-1.099663783,3
0.127169274,0.064009543,0.256038172,0.145508004,3.700898588,2.151712756,0.333333333,-1.242453325,-1.401530725,3
0.187085833,0.087153958,0.348615833,0.206318891,3.52858151,2.259291777,0.293424036,-1.506898793,-1.524415167,3
0.088111812,0.054188732,0.216754928,0.119070945,3.836808704,2.375112945,0.31,-1.445541322,-1.537621984,3
0.148258032,0.070944752,0.283779007,0.158685996,4.243996158,2.176527038,0.269365079,-1.4989615,-1.605127538,3
0.144116575,0.068369425,0.273477701,0.157038227,3.25639009,1.974720433,0.333333333,-1.242453325,-1.313083064,3
0.160045421,0.075829239,0.303316957,0.183214542,3.258329905,2.297867738,0.333333333,-1.242453325,-1.361286625,3
0.099058007,0.056225534,0.224902138,0.1327296,4.526203209,2.195243583,0.233333333,-1.585881305,-1.611398046,3
0.094449604,0.055083775,0.220335099,0.120322644,3.452115059,2.184816425,0.333333333,-1.098612289,-1.381797364,3
0.155584847,0.062349511,0.249398044,0.157841666,3.169636964,2.202332452,0.333333333,-1.098612289,-1.292094129,3
0.1396175,0.071929167,0.287716667,0.161887705,3.671713147,2.111983129,0.303333333,-1.382828652,-1.40559401,3
0.240306951,0.073179659,0.292718636,0.197716299,3.406417112,2.102058088,0.333333333,-1.242453325,-1.398365041,3
0.12266039,0.056642522,0.226570089,0.13705867,4.690021231,2.25241859,0.326621315,-1.527499562,-1.793939042,3
0.194423062,0.080803584,0.323214335,0.188464316,4.136292428,2.201532654,0.28,-1.46315431,-1.581534381,3
0.192838561,0.065378409,0.261513636,0.16993777,3.827020695,2.201797923,0.333333333,-1.242453325,-1.46412967,3
0.096688861,0.049958554,0.199834218,0.116500589,4.322232223,2.205110848,0.277777778,-1.406723695,-1.618802082,3
0.264427149,0.079715833,0.318863333,0.219831696,3.548957924,2.209477928,0.333333333,-1.242453325,-1.362277033,3
0.144800833,0.083686736,0.334746944,0.179736893,3.970588235,1.990044498,0.273197279,-1.516133675,-1.579319747,3
0.140104167,0.055071667,0.220286667,0.13162457,3.787878788,2.333961159,0.333333333,-1.242453325,-1.509251674,3
0.179954139,0.074466119,0.297864476,0.176163678,3.696220252,2.162658332,0.233333333,-1.605825293,-1.496047678,3
0.100080053,0.051098555,0.20439422,0.118498798,4.635886674,2.259122462,0.250555556,-1.542310459,-1.626640653,3
0.10810658,0.064837464,0.259349856,0.14133369,4.278688525,2.187690005,0.28,-1.46315431,-1.555352893,3
0.099754005,0.046346667,0.185386667,0.110407543,3.438966203,2.224981433,0.333333333,-1.242453325,-1.356774148,3
0.108772045,0.053368674,0.213474697,0.126084284,3.868131868,1.946068747,0.333333333,-1.098612289,-1.402796434,3
0.129767849,0.058273011,0.233092043,0.135047422,5.188362328,2.19464678,0.193333333,-1.709476591,-1.711287267,3
0.096666268,0.042681594,0.170726377,0.101356812,4.72849162,2.078996946,0.248253968,-1.580141735,-1.677095716,3
0.258806977,0.086066982,0.344267926,0.219796482,2.176574456,2.172456978,1,-1.11E-15,-0.961471586,3
0.110289355,0.061798091,0.247192366,0.13787178,3.788436268,2.498909414,0.333333333,-1.098612289,-1.419927723,3
0.189076413,0.066320553,0.26528221,0.165152404,3.812612613,2.134307574,0.30031746,-1.522176111,-1.564823969,3
0.228462652,0.084936705,0.339746818,0.207987522,2.801736614,2.146047685,0.333333333,-1.098612289,-1.166218969,3
0.217636667,0.087048542,0.348194167,0.201766607,3.709198813,2.055034822,0.274761905,-1.462439339,-1.496987223,3
0.247891667,0.099086875,0.3963475,0.230971206,3.70096225,2.169391775,0.283968254,-1.409021613,-1.478615284,3
0.21243533,0.087454517,0.349818069,0.207471062,4.199670646,2.207065345,0.288888889,-1.463852573,-1.574889778,3
0.160236514,0.075341212,0.301364847,0.169600001,2.93880049,2.242140405,0.303333333,-1.294538654,-1.270278245,3
0.087976855,0.051638179,0.206552715,0.133031315,3.815174239,2.224014915,0.333333333,-1.242453325,-1.363590548,3
0.166473258,0.076617633,0.30647053,0.18532524,4.132337247,2.174169031,0.277222222,-1.428518783,-1.555112198,3
0.149160806,0.069252487,0.277009946,0.164528098,4.905842314,2.114865458,0.231111111,-1.591189163,-1.706606659,3
0.172304167,0.069944715,0.27977886,0.171059014,3.493999226,2.315038264,0.28,-1.412933626,-1.410793754,3
0.189223617,0.077799606,0.311198425,0.186634534,3.077294686,2.09239063,0.333333333,-1.242453325,-1.302744478,3
0.195315227,0.090608371,0.362433485,0.214815087,2.773638968,2.151012427,0.275555556,-1.452933507,-1.182845539,3
0.220979924,0.073436061,0.293744242,0.19337589,2.957983193,2.163666922,0.333333333,-1.242453325,-1.25470389,3
0.195836839,0.061461193,0.24584477,0.163188307,3.249892658,2.042953023,0.277777778,-1.406723695,-1.314292398,3
0.162401377,0.070901277,0.283605109,0.17081793,3.418416801,2.258217215,0.333333333,-1.242453325,-1.36540074,3
0.222280188,0.079793508,0.319174032,0.197113163,3.736069114,2.077996623,0.333333333,-1.098612289,-1.432116031,3
0.184523732,0.08010423,0.32041692,0.190425877,4.353909465,2.141789415,0.236190476,-1.623389393,-1.623849376,3
0.116408409,0.055244148,0.220976591,0.131768107,4.136752137,2.208903817,0.333333333,-1.098612289,-1.471566514,3
0.176875526,0.078267083,0.313068333,0.181658482,4.275225012,2.403588209,0.333333333,-1.098612289,-1.516680523,3
0.111132581,0.044163649,0.176654597,0.11120352,4.156174916,1.95406134,0.233333333,-1.528344891,-1.541328103,3
0.207486667,0.082329722,0.329318889,0.197882974,3.284671533,2.09236085,0.333333333,-1.098612289,-1.309878971,3
0.130369706,0.04509973,0.180398922,0.120594916,3.627615063,2.320143668,0.333333333,-1.242453325,-1.458150413,3
0.164368325,0.077608847,0.310435388,0.179839697,4.945920746,2.07058864,0.247755102,-1.684699034,-1.794358798,3
0.168621848,0.077678207,0.310712826,0.18426969,3.781948168,1.720530146,0.283968254,-1.472859421,-1.527789186,3
0.235196176,0.076393297,0.305573186,0.20452266,4.285008237,2.057822494,0.333333333,-1.242453325,-1.55825403,3
0.168947247,0.08311805,0.3324722,0.20429506,3.304547351,1.806587959,0.295555556,-1.519108055,-1.444619424,3
0.178586538,0.073370064,0.293480256,0.180663921,4.556023589,2.245302066,0.253333333,-1.51245147,-1.614200496,3
0.151799649,0.066457928,0.265831711,0.162058785,3.493999226,2.202741026,0.28,-1.46315431,-1.417881017,3
0.100422464,0.048559293,0.194237174,0.112018065,4.390041494,2.145206336,0.251111111,-1.518728797,-1.544622068,3
0.269788605,0.091972946,0.367891786,0.235082692,4.090289608,2.204066285,0.276519274,-1.49422368,-1.628898475,3
0.16257803,0.061442273,0.245769091,0.15648984,3.598513011,2.049495298,0.333333333,-1.242453325,-1.330492712,3
0.167217949,0.07762226,0.310489038,0.186469442,3.418457649,2.309558447,0.333333333,-1.098612289,-1.345324008,3
0.222976667,0.076433447,0.305733788,0.197567588,3.611940299,2.490355643,0.251111111,-1.518728797,-1.460493714,3
0.128138636,0.040690101,0.162760404,0.111489118,4.510354349,2.230964807,0.231111111,-1.591189163,-1.595950608,3
0.105903776,0.042878342,0.171513367,0.10065277,4.038687973,2.051769808,0.277222222,-1.452617806,-1.507136339,3
0.133277852,0.044268677,0.177074708,0.117322022,4.341947393,2.167346831,0.277777778,-1.406723695,-1.538529187,3
0.288637112,0.104997926,0.419991705,0.255103019,2.939586645,1.911604164,0.333333333,-1.242453325,-1.182250329,3
0.180657339,0.066234241,0.264936962,0.163203591,3.262542437,1.814846498,0.333333333,-1.242453325,-1.304983978,3
0.140357412,0.078618388,0.314473553,0.172768661,4.247058824,2.260276143,0.248253968,-1.563867939,-1.516004028,3
0.123626439,0.053932222,0.215728889,0.129335483,3.647562337,2.558523002,0.333333333,-1.098612289,-1.384990377,3
0.176063721,0.063234422,0.25293769,0.156157596,3.494689962,2.190216422,0.4,-1.227529411,-1.414730733,3
0.207783574,0.066444648,0.265778591,0.177938532,3.857728577,2.084778238,0.333333333,-1.098612289,-1.48876431,3
0.247550948,0.113495618,0.453982471,0.26541498,2.52047952,2.183305889,0.277777778,-1.406723695,-1.109828587,3
0.151206111,0.072140208,0.288560833,0.166600843,3.875598086,2.093574808,0.277777778,-1.406723695,-1.435851255,3
0.162074079,0.075198706,0.300794825,0.180391524,2.844311377,2.138479394,0.333333333,-1.242453325,-1.247062724,3
0.153471586,0.065925907,0.263703629,0.168247507,3.976551724,2.104900613,0.277777778,-1.406723695,-1.515649472,3
0.243357652,0.072858902,0.291435606,0.203145964,3.770204479,2.123397904,0.392528345,-1.360554138,-1.61530203,3
0.252964167,0.102616667,0.410466667,0.237209401,3.665871122,2.163505004,0.333333333,-1.098612289,-1.472525801,3
0.218490174,0.078198239,0.312792958,0.194895161,4.117851815,2.333705567,0.277777778,-1.406723695,-1.494422403,3
0.084846667,0.040959792,0.163839167,0.09878292,6.031413613,1.971288709,0.181984127,-1.80466603,-1.867929717,3
0.164918039,0.052512426,0.210049706,0.140196904,3.356129032,1.968645107,0.24,-1.609437912,-1.424529865,3
0.089887619,0.056774911,0.227099643,0.131596573,3.765208111,1.94655002,0.333333333,-1.242453325,-1.412381169,3
0.239419588,0.087730304,0.350921214,0.216512973,2.386254121,1.941200248,1,-1.11E-15,-1.113628982,4
0.133548889,0.069662778,0.278651111,0.153946017,3.905084746,2.132905344,0.333333333,-1.098612289,-1.467937972,4
0.136083333,0.045828333,0.183313333,0.121805651,4.633920297,2.287629023,0.249761905,-1.64403327,-1.715276137,4
0.119277677,0.067948561,0.271794242,0.150839024,4.082049146,2.194448121,0.272698413,-1.495127617,-1.570605736,4
0.120607745,0.054616172,0.218464686,0.133034441,3.618659099,2.164318248,0.333333333,-1.242453325,-1.381899824,4
0.163529415,0.068167193,0.272668772,0.165012613,3.126082439,2.060933203,0.4,-1.227529411,-1.370479831,4
0.070366667,0.052618333,0.210473333,0.110051519,3.408284024,2.118929832,0.333333333,-1.242453325,-1.337849702,4
0.079298629,0.043511809,0.174047234,0.094435453,3.90627763,1.761461156,0.277777778,-1.406723695,-1.448953211,4
0.103312271,0.062174565,0.248698261,0.131416272,4.431413613,2.077282813,0.288888889,-1.385189082,-1.636035886,4
0.09436404,0.047944394,0.191777576,0.110366565,4.058385093,2.142712557,0.269206349,-1.548604784,-1.600359203,4
0.180226386,0.053734782,0.214939126,0.145648629,3.263303599,2.191184054,0.333333333,-1.242453325,-1.311068962,4
0.112711787,0.057730543,0.230922174,0.130205571,4.112730807,1.858545379,0.333333333,-1.098612289,-1.483120593,4
0.133549591,0.052910482,0.21164193,0.130216117,3.551751279,2.17219491,0.333333333,-1.242453325,-1.40446026,4
0.168839078,0.078919923,0.315679693,0.184046704,4.256262042,1.978348013,0.252505669,-1.598073971,-1.601379972,4
0.083633968,0.040864671,0.163458685,0.095917705,4.2875,2.110169001,0.235,-1.614380732,-1.580402105,4
0.100480733,0.035929802,0.14371921,0.090547717,5.055883933,2.05154878,0.2,-1.609437912,-1.673477637,4
0.08127,0.048573333,0.194293333,0.113443582,4.604051565,2.028595426,0.233333333,-1.528344891,-1.638496757,4
0.136554444,0.062312222,0.249248889,0.14840836,3.817729909,2.084185931,0.333333333,-1.098612289,-1.417934498,4
0.140824444,0.056603056,0.226412222,0.135567466,4.099644128,1.837136274,0.333333333,-1.242453325,-1.498703215,4
0.087332115,0.057995914,0.231983656,0.126326666,4.19650655,2.216015028,0.333333333,-1.098612289,-1.577144514,4
0.126453907,0.04947836,0.197913441,0.118473992,4.128400955,2.139457243,0.286666667,-1.494528554,-1.600018484,4
0.115397518,0.070218292,0.280873168,0.157457667,4.635886674,1.799783664,0.248253968,-1.59016392,-1.673317733,4
0.167492581,0.055968754,0.223875018,0.145774406,4.642512077,2.173520091,0.233333333,-1.528344891,-1.6297879,4
0.158131579,0.048976915,0.195907661,0.133484352,4.772607086,2.11419419,0.233333333,-1.585881305,-1.646453627,4
0.096211111,0.051208333,0.204833333,0.118554246,3.689351481,1.894976832,0.333333333,-1.242453325,-1.378771398,4
0.113586667,0.051919722,0.207678889,0.120654665,3.817729909,2.130619287,0.297222222,-1.367127556,-1.413645392,4
0.175211401,0.09565407,0.38261628,0.205356573,4.194251734,2.00530316,0.28,-1.412933626,-1.563513687,4
0.172913972,0.070630331,0.282521324,0.173447399,4.187677725,2.211914888,0.230555556,-1.575565717,-1.527637932,4
0.071054444,0.058090833,0.232363333,0.119513267,4.422264875,1.873852532,0.283968254,-1.472859421,-1.621702685,4
0.156540709,0.067917045,0.27166818,0.156305846,4.823144105,2.36765901,0.222698413,-1.646815586,-1.711057962,4
0.138455017,0.064301011,0.257204044,0.149090365,4.157755192,2.095061731,0.233333333,-1.528344891,-1.504277975,4
0.075728889,0.031454722,0.125818889,0.077554234,4.886532344,2.130925919,0.190555556,-1.71768843,-1.657726992,4
0.117025017,0.04038866,0.161554639,0.106882804,4.773718924,2.083952909,0.28,-1.46315431,-1.658344088,4
0.10005,0.041431389,0.165725556,0.099124984,4.668693009,2.11600055,0.231111111,-1.591189163,-1.668669565,4
0.094971237,0.061063789,0.244255155,0.132998763,4.322002756,2.105406257,0.272698413,-1.470274897,-1.616336384,4
0.098699887,0.058288135,0.23315254,0.125197162,4.045492839,2.093481235,0.277777778,-1.406723695,-1.485752685,4
0.114743288,0.051276474,0.205105896,0.124323751,3.482233503,1.77925746,0.333333333,-1.242453325,-1.395554609,4
0.144845169,0.062154734,0.248618937,0.143870887,4.253266332,2.049237051,0.28,-1.412933626,-1.559645086,4
0.085178889,0.051305833,0.205223333,0.110808392,4.239190432,2.12940705,0.303333333,-1.294538654,-1.53551903,4
0.081427172,0.053078232,0.212312929,0.121809443,4.535400278,2.079318841,0.233333333,-1.528344891,-1.619475494,4
0.077383583,0.034796746,0.139186984,0.080577844,4.24204947,2.154156952,0.28,-1.46315431,-1.556555009,4
0.13184288,0.053762279,0.215049116,0.135999422,2.922702374,2.365951108,0.297222222,-1.309264956,-1.227840663,4
0.113011111,0.055792778,0.223171111,0.126243908,5.081300813,2.196019586,0.196666667,-1.762833213,-1.734365288,4
0.070852336,0.032717659,0.130870635,0.077718183,4.745059289,2.194771989,0.229206349,-1.585249718,-1.681502181,4
0.107874444,0.040843056,0.163372222,0.100973576,4.196721311,2.084413777,0.248888889,-1.542987394,-1.582377017,4
0.113031754,0.04965345,0.198613801,0.124371364,4.762532982,2.008367794,0.240498866,-1.696485671,-1.752417605,4
0.089678363,0.066639898,0.266559591,0.140951084,3.718582612,1.974129097,0.333333333,-1.098612289,-1.394007014,4
0.116691746,0.063287387,0.253149546,0.13771695,3.607813674,2.136376424,0.333333333,-1.098612289,-1.41382695,4
0.092948586,0.048401136,0.193604545,0.112294471,3.915701159,1.803676891,0.277777778,-1.406723695,-1.486968888,4
0.10282848,0.055071594,0.220286374,0.130103162,4.767564712,2.041773198,0.286666667,-1.494528554,-1.658964073,4
0.112217778,0.060029167,0.240116667,0.13687179,4.465116279,2.153450977,0.231111111,-1.625451454,-1.647855733,4
0.067059798,0.041165404,0.164661616,0.093041293,4.14769361,2.213307824,0.333333333,-1.242453325,-1.521269295,4
0.138121074,0.055522879,0.222091514,0.13946017,4.089382716,1.726767903,0.277777778,-1.406723695,-1.537808534,4
0.123586491,0.062457091,0.249828363,0.148276324,4.956068094,2.000230099,0.239773243,-1.637534131,-1.753254721,4
0.135002222,0.049615,0.19846,0.126571629,5.545126354,2.141515189,0.176190476,-1.809388676,-1.795078015,4
0.087586257,0.050792895,0.203171579,0.116010873,4.956068094,2.046902078,0.233333333,-1.528344891,-1.676479227,4
0.062631237,0.038248038,0.152992153,0.087791471,5.454492754,1.979465092,0.203809524,-1.754295309,-1.813382204,4
0.133007778,0.060579167,0.242316667,0.148390207,4.478134111,2.084989935,0.233333333,-1.585881305,-1.606472262,4
0.127317687,0.056291621,0.225166485,0.128575453,4.093776641,2.089074452,0.333333333,-1.242453325,-1.598793517,4
0.154358304,0.077986623,0.311946491,0.177714513,4.089261441,1.92766619,0.277777778,-1.406723695,-1.525275267,4
0.137377256,0.05336818,0.213472721,0.127983212,5.300220751,2.080173638,0.195555556,-1.785047631,-1.787091369,4
0.141287957,0.077279149,0.309116595,0.169414036,4.662533693,2.164642311,0.244671202,-1.590947745,-1.710627529,4
0.117268602,0.067870179,0.271480717,0.147603203,3.5490357,1.831042695,0.333333333,-1.098612289,-1.423481527,4
0.166790952,0.06547182,0.261887279,0.153958384,4.179286336,2.504004208,0.333333333,-1.098612289,-1.573047728,4
0.187253838,0.067896894,0.271587576,0.16804253,5.210526316,2.026494762,0.201587302,-1.733256769,-1.762623891,4
0.06523079,0.047062637,0.18825055,0.097789371,4.725765947,2.098836036,0.191111111,-1.714087541,-1.628337652,4
0.09056345,0.050976447,0.203905789,0.112407384,4.19182536,2.204355113,0.333333333,-1.098612289,-1.528958508,4
0.054579846,0.047857797,0.191431188,0.098159636,4.368736617,1.619883064,0.24,-1.609437912,-1.631245731,4
0.105813288,0.050617775,0.2024711,0.112450822,4.240198288,1.997590908,0.248253968,-1.563867939,-1.611368927,4
0.132143099,0.055234196,0.220936784,0.134857966,3.493999226,2.009825444,0.333333333,-1.242453325,-1.384674369,4
0.12198,0.053523611,0.214094444,0.12388086,3.019323671,1.608717632,0.333333333,-1.098612289,-1.207731774,4
0.081201719,0.043669282,0.174677128,0.09905565,4.246409675,1.984535785,0.247222222,-1.491438689,-1.504143199,4
