lijphart,raes,loosemorehanby,gallagher,enp,pca,governability,entropy,entropyseatprop,dm
0.167378333,0.075210347,0.300841389,0.181721459,2.79177976,2.589170077,0.333333333,-1.098612289,-1.145910207,1
0.176334444,0.082437986,0.329751944,0.188909982,4.104903079,2.404404019,0.277222222,-1.428518783,-1.547966747,1
0.371037778,0.102238264,0.408953056,0.294836832,2.153754113,2.371985352,1,-1.11E-15,-1.064484865,1
0.200337222,0.064722361,0.258889444,0.180976818,3.131796433,3.063205077,0.333333333,-1.242453325,-1.254539087,1
0.269679444,0.116711042,0.466844167,0.277028912,2.464909278,2.816083299,0.358333333,-1.284558172,-1.058137136,1
0.403394167,0.115530208,0.462120833,0.324328343,2.177858439,2.580877973,1,-1.11E-15,-1.082300903,1
0.259821667,0.107581458,0.430325833,0.26357713,2.429149798,2.552011006,1,-1.11E-15,-1.037894509,1
0.139203056,0.058547708,0.234190833,0.146423208,3.984504704,2.565402964,0.333333333,-1.098612289,-1.483995768,1
0.173705,0.068311319,0.273245278,0.162218585,3.510482691,3.39903802,0.333333333,-1.242453325,-1.384028906,1
0.203759167,0.065515417,0.262061667,0.174115377,2.774566474,2.387654013,1,-1.11E-15,-1.169954956,1
0.309359167,0.098704931,0.394819722,0.271163232,2.575107296,2.612298802,1,-1.11E-15,-1.146893167,1
0.242668611,0.074993681,0.299974722,0.203636062,2.964182791,2.467856032,1,-1.11E-15,-1.29230397,1
0.187131944,0.101253542,0.405014167,0.229369534,3.070362473,2.388650583,0.333333333,-1.098612289,-1.222692785,1
0.2384275,0.095597014,0.382388056,0.236044723,2.750190985,2.467917996,0.333333333,-1.242453325,-1.150656899,1
0.32304,0.094210069,0.376840278,0.25952228,2.176541717,2.659951687,1,-1.11E-15,-1.066388049,1
0.152968611,0.063717917,0.254871667,0.153402142,3.696098563,2.796966604,0.333333333,-1.242453325,-1.402925416,1
0.260879722,0.070943472,0.283773889,0.208290464,2.454824412,2.712310625,1,-1.11E-15,-1.080860197,1
0.190868611,0.068793889,0.275175556,0.178101445,3.707518023,2.474190987,0.333333333,-1.242453325,-1.424683389,1
0.122163333,0.044926319,0.179705278,0.114657872,4.6875,2.531783401,0.28,-1.46315431,-1.652848623,1
0.274226389,0.081251458,0.325005833,0.228738072,2.752293578,2.429165519,1,-1.11E-15,-1.262151338,1
0.288910833,0.076501181,0.306004722,0.233711225,2.332361516,2.849660257,1,-1.11E-15,-1.051834528,1
0.203711944,0.078971944,0.315887778,0.198350723,3.341067285,2.928105638,0.333333333,-1.242453325,-1.356154899,1
0.309359167,0.098704931,0.394819722,0.271163232,2.575107296,2.612298802,1,-1.11E-15,-1.146893167,1
0.242668611,0.074993681,0.299974722,0.203636062,2.964182791,2.472056835,1,-1.11E-15,-1.29230397,1
0.187131944,0.101253542,0.405014167,0.229369534,3.070362473,2.550543424,0.333333333,-1.098612289,-1.222692785,1
0.209628333,0.102879722,0.411518889,0.247622721,2.659770964,2.461429694,0.333333333,-1.098612289,-1.091340121,1
0.260879722,0.070943472,0.283773889,0.208290464,2.454824412,2.712290341,1,-1.11E-15,-1.080860197,1
0.190868611,0.068793889,0.275175556,0.178101445,3.707518023,2.474190705,0.333333333,-1.242453325,-1.424683389,1
0.122163333,0.044926319,0.179705278,0.114657872,4.6875,2.53178336,0.28,-1.46315431,-1.652848623,1
0.274226389,0.081251458,0.325005833,0.228738072,2.752293578,2.428938337,1,-1.11E-15,-1.262151338,1
0.462668889,0.115667222,0.462668889,0.353683191,1.652513197,2.512954537,1,-1.11E-15,-0.83382954,1
0.375338333,0.102853542,0.411414167,0.302295275,1.965601966,2.602302089,1,-1.11E-15,-0.948741687,1
0.185066944,0.090474583,0.361898333,0.207451244,2.942378423,2.336899859,0.333333333,-1.098612289,-1.162539246,1
0.158592222,0.07249625,0.289985,0.17363618,3.807509254,2.795679792,0.233333333,-1.528344891,-1.479010216,1
0.204019444,0.092922847,0.371691389,0.227336429,2.653888684,2.259083277,0.333333333,-1.098612289,-1.074170799,1
0.232486667,0.077975069,0.311900278,0.200192277,2.842479274,2.767918864,0.333333333,-1.242453325,-1.178629269,1
0.220484722,0.086837639,0.347350556,0.208209338,3.548546082,2.275219176,0.334761905,-1.379136315,-1.474009203,1
0.172366111,0.093979653,0.375918611,0.20844915,3.433476395,2.489203905,0.333333333,-1.098612289,-1.33794668,1
0.092033333,0.05232875,0.209315,0.121197763,4.921394395,2.070430611,0.222698413,-1.665280109,-1.716882648,2
0.108462222,0.058240972,0.232963889,0.129236874,3.873050027,2.306696571,0.333333333,-1.098612289,-1.48169303,2
0.156607778,0.069609167,0.278436667,0.170300039,3.311867525,2.320957919,0.333333333,-1.242453325,-1.354873912,2
0.209162222,0.083947083,0.335788333,0.198118972,3.023939521,2.254035258,0.7,-0.718800861,-1.332010434,2
0.084157222,0.047934583,0.191738333,0.10280414,4.755614267,2.10024116,0.272142857,-1.479742799,-1.708174264,2
0.158172222,0.062887361,0.251549444,0.153218395,2.96784831,2.245697577,0.333333333,-1.242453325,-1.237314589,2
0.178705556,0.044676389,0.178705556,0.139381645,3.471552555,2.244422235,0.466666667,-1.172993472,-1.501150681,2
0.205878333,0.096827917,0.387311667,0.230788266,2.795031056,2.044499989,0.303333333,-1.294538654,-1.222271255,2
0.149632778,0.072190139,0.288760556,0.169251169,3.660396543,2.408741147,0.230555556,-1.575565717,-1.491637434,2
0.18364,0.073355833,0.293423333,0.177381151,2.821316614,2.579675461,0.358333333,-1.284558172,-1.183715678,2
0.159156667,0.069004861,0.276019444,0.161297516,3.64556962,2.388596107,0.333333333,-1.242453325,-1.393947116,2
0.132502778,0.071975278,0.287901111,0.160514947,3.38028169,2.366426233,0.333333333,-1.098612289,-1.274456807,2
0.105165556,0.057972639,0.231890556,0.126468331,4.079320113,2.234452188,0.277777778,-1.406723695,-1.463999115,2
0.175211667,0.078374167,0.313496667,0.190197296,3.466538276,2.256473996,0.28,-1.46315431,-1.456162066,2
0.156848889,0.076224028,0.304896111,0.165994772,2.772429727,2.616203528,0.3775,-0.986113725,-1.159502064,2
0.180972778,0.059375972,0.237503889,0.156035985,3.868887695,2.210715759,0.333333333,-1.242453325,-1.460757056,2
0.128736111,0.065998611,0.263994444,0.15070453,3.594608088,2.873590589,0.333333333,-1.098612289,-1.386198439,2
0.132569444,0.055645833,0.222583333,0.137687131,3.785488959,2.651960352,0.277777778,-1.406723695,-1.431880051,2
0.161182778,0.073511389,0.294045556,0.172852754,3.074295474,2.115531055,0.277777778,-1.406723695,-1.296754546,2
0.164927778,0.082832083,0.331328333,0.190654522,2.793946449,2.044714635,0.277777778,-1.406723695,-1.167616974,2
0.154532778,0.072265139,0.289060556,0.176759652,3.582089552,2.250305022,0.227539683,-1.641554817,-1.467435159,2
0.183390556,0.064884583,0.259538333,0.163687119,4.033613445,2.325893441,0.28,-1.46315431,-1.554546002,2
0.088452222,0.045752778,0.183011111,0.108888022,3.619909502,2.229803848,0.333333333,-1.098612289,-1.332260181,2
0.100232222,0.061624583,0.246498333,0.144902562,4.768211921,2.459763243,0.228095238,-1.623805163,-1.658430976,2
0.109915556,0.061926806,0.247707222,0.146597102,3.212851406,2.902700582,0.333333333,-1.098612289,-1.249792879,2
0.093683889,0.057961111,0.231844444,0.134113676,4.350453172,2.102555998,0.233333333,-1.528344891,-1.532240857,2
0.171495,0.071120556,0.284482222,0.163131407,3.345724907,2.19534169,0.297222222,-1.309264956,-1.305573177,2
0.212425556,0.065889722,0.263558889,0.175074825,2.842479274,1.55051244,1,-1.11E-15,-1.343078337,2
0.20054,0.077478472,0.309913889,0.183474578,3.171806167,2.276195255,0.335,-1.33136678,-1.338908081,2
0.116752222,0.055282222,0.221128889,0.138446309,3.580308304,2.006541286,0.333333333,-1.098612289,-1.396242096,2
0.126704444,0.05671,0.22684,0.13739457,3.779527559,2.206001508,0.277777778,-1.406723695,-1.441621605,2
0.193633333,0.088018333,0.352073333,0.206909947,2.394413036,2.115411395,0.333333333,-1.098612289,-0.989659802,2
0.146341111,0.05202125,0.208085,0.132450769,4.149855908,2.15923035,0.286666667,-1.494528554,-1.591362199,2
0.171303889,0.080026667,0.320106667,0.193944112,2.869669191,2.269970828,0.305555556,-1.265001375,-1.170651986,2
0.210368333,0.074144167,0.296576667,0.190277369,3.263825929,1.675120546,0.4,-1.227529411,-1.39452095,2
0.143703889,0.069721389,0.278885556,0.167663885,3.079555175,2.372280153,0.304166667,-1.339672824,-1.302269219,2
0.156995,0.079395139,0.317580556,0.181801178,3.510482691,2.17883321,0.277222222,-1.428518783,-1.423039149,2
0.186501667,0.083389444,0.333557778,0.202712567,2.837997635,2.159466963,0.366666667,-1.322585422,-1.244298312,2
0.144263889,0.062263194,0.249052778,0.14353238,3.241782981,2.251931099,0.333333333,-1.098612289,-1.234293336,2
0.137763889,0.056787222,0.227148889,0.141055642,3.860589812,1.980766756,0.303333333,-1.382828652,-1.46327657,2
0.192342778,0.080886667,0.323546667,0.189005404,4.020100503,2.251543268,0.28,-1.46315431,-1.550271973,2
0.086621667,0.054687083,0.218748333,0.11750138,4.002223457,2.028857589,0.333333333,-1.098612289,-1.414786095,2
0.194613889,0.065977222,0.263908889,0.166396409,2.170636117,2.318995526,1,-1.11E-15,-0.998616019,2
0.200623333,0.075963194,0.303852778,0.184011987,3.263825929,2.27855101,0.333333333,-1.242453325,-1.365352374,2
0.171131667,0.05865125,0.234605,0.157241565,3.075608714,2.006882447,0.65,-0.777661296,-1.333736061,2
0.154092222,0.078440972,0.313763889,0.175012223,3.660396543,1.837661482,0.333333333,-1.242453325,-1.417383075,2
0.158646667,0.048019306,0.192077222,0.13446582,3.2936871,1.909087223,0.4,-1.227529411,-1.36662613,2
0.089027778,0.048680278,0.194721111,0.110457552,4.208065459,2.172487026,0.278055556,-1.473652953,-1.545378838,2
0.147265,0.064383194,0.257532778,0.15105632,3.541564191,2.459736856,0.297222222,-1.367127556,-1.39804939,2
0.117044444,0.070256806,0.281027222,0.157622291,4.026845638,2.286098236,0.297222222,-1.309264956,-1.464054781,2
0.130956667,0.076696667,0.306786667,0.17404033,3.50877193,2.366504752,0.333333333,-1.098612289,-1.357619373,2
0.105997222,0.046820833,0.187283333,0.115210853,3.829787234,2.891476046,0.305555556,-1.265001375,-1.363841944,2
0.159336667,0.073286944,0.293147778,0.168996329,4.022346369,2.290111385,0.277777778,-1.406723695,-1.502579475,2
0.133553333,0.045982917,0.183931667,0.116060375,4.516938519,2.1783026,0.275873016,-1.487540251,-1.653138479,2
0.166278333,0.066542083,0.266168333,0.162189468,3.389830508,2.040822882,0.277777778,-1.406723695,-1.364382776,2
0.068676667,0.041005694,0.164022778,0.086771621,5.534204458,2.248491285,0.19047619,-1.709602197,-1.777998013,2
0.145112778,0.069361806,0.277447222,0.156500397,3.150984683,2.181856129,0.277777778,-1.406723695,-1.285991,2
0.166917222,0.06994875,0.279795,0.163614245,3.479942001,2.036147216,0.277777778,-1.406723695,-1.37216172,2
0.108562222,0.058605,0.23442,0.133073867,4.858299595,2.258944891,0.222698413,-1.670047679,-1.710369846,2
0.120549444,0.065130556,0.260522222,0.153621831,4.285714286,2.214003411,0.231111111,-1.591189163,-1.595213283,2
0.116085,0.064907222,0.259628889,0.146300446,4.149855908,2.252131495,0.333333333,-1.098612289,-1.495279118,2
0.238286111,0.084786111,0.339144444,0.210213908,2.949610815,2.163164403,1,-1.11E-15,-1.367032762,2
0.15366,0.076775833,0.307103333,0.177210515,3.098106713,2.160177256,0.333333333,-1.242453325,-1.232213044,2
0.167957222,0.078208472,0.312833889,0.172257713,3.005008347,2.135740937,0.277222222,-1.428518783,-1.24602007,2
0.088452222,0.045752778,0.183011111,0.108888022,3.619909502,2.229766024,0.333333333,-1.098612289,-1.332260181,2
0.100232222,0.061624583,0.246498333,0.144902562,4.768211921,2.459763255,0.228095238,-1.623805163,-1.658430976,2
0.14496,0.0622125,0.24885,0.14258857,3.773584906,2.350379547,0.28,-1.46315431,-1.48523231,2
0.130787778,0.074448472,0.297793889,0.160573585,4.295942721,2.210406868,0.297222222,-1.367127556,-1.517143755,2
0.114133889,0.056195278,0.224781111,0.128980111,3.562592776,2.348111461,0.305555556,-1.265001375,-1.322701399,2
0.119740556,0.07358375,0.294335,0.168491798,3.495145631,2.199388239,0.305555556,-1.265001375,-1.311683647,2
0.154967778,0.061019583,0.244078333,0.14418027,3.763721903,2.301913895,0.28,-1.412933626,-1.480566941,2
0.088956111,0.054212639,0.216850556,0.124518768,4.861580014,2.233584736,0.2,-1.609437912,-1.633813966,2
0.135622778,0.074058472,0.296233889,0.167522477,3.654822335,2.160123712,0.297222222,-1.367127556,-1.365769194,2
0.102454444,0.063206667,0.252826667,0.140812787,4.169079328,2.33671523,0.277222222,-1.428518783,-1.502875033,2
0.112985556,0.065677361,0.262709444,0.14558707,4.171494786,2.185296373,0.297222222,-1.309264956,-1.501562295,2
0.123971667,0.05457125,0.218285,0.130285351,3.393025448,2.397236306,0.333333333,-1.242453325,-1.359514215,2
0.136883889,0.076544167,0.306176667,0.17224055,3.720930233,2.394051808,0.333333333,-1.098612289,-1.435629777,2
0.209825,0.087575278,0.350301111,0.20909974,2.820211516,1.884199878,0.231111111,-1.632091117,-1.271213009,2
0.069891111,0.04771875,0.190875,0.102960268,5.006954103,2.258867616,0.190555556,-1.707880864,-1.676544343,2
0.099912222,0.035511111,0.142044444,0.088516039,4.267931239,2.189648402,0.277777778,-1.406723695,-1.550954411,2
0.195194444,0.081386944,0.325547778,0.195405691,2.813599062,2.321778513,0.333333333,-1.098612289,-1.128656971,2
0.171133889,0.075469444,0.301877778,0.173771245,3.746097815,2.273517628,0.274540816,-1.5344398,-1.517582956,2
0.159153889,0.076018194,0.304072778,0.171144864,3.6018009,2.307097716,0.28,-1.412933626,-1.437095553,2
0.203722778,0.095764167,0.383056667,0.23158253,2.413677506,2.061300327,0.297222222,-1.309264956,-1.003052611,2
0.174949444,0.066753194,0.267012778,0.167631121,3.748047892,2.4232777,0.4,-1.227529411,-1.498745696,2
0.132895556,0.066065278,0.264261111,0.164376468,3.307303629,2.238824933,0.333333333,-1.098612289,-1.275033943,2
0.181443889,0.076420972,0.305683889,0.181552522,2.722117202,2.339234092,0.358333333,-1.284558172,-1.18314518,2
0.190276111,0.079849722,0.319398889,0.187003844,3.12771503,2.583830573,0.4,-1.227529411,-1.325500536,2
0.135708889,0.050119444,0.200477778,0.12435053,4.137931034,2.113280772,0.277777778,-1.406723695,-1.570580218,2
0.186802778,0.080445556,0.321782222,0.187817764,3.328710125,2.202464796,0.333333333,-1.098612289,-1.301474436,2
0.171577778,0.076397639,0.305590556,0.179975625,2.757564152,2.266769708,0.277222222,-1.452617806,-1.222014129,2
0.206847222,0.093155,0.37262,0.215054831,3.134523291,2.344212701,0.297222222,-1.309264956,-1.259243012,2
0.179134444,0.079277083,0.317108333,0.189591322,2.674591382,2.235690906,0.333333333,-1.242453325,-1.143862421,2
0.106343889,0.048714583,0.194858333,0.117302045,5.153901217,2.214879124,0.2,-1.709472777,-1.749105505,2
0.118322222,0.075591944,0.302367778,0.15916973,3.848209514,2.352687871,0.333333333,-1.242453325,-1.396866413,2
0.077195,0.056040278,0.224161111,0.124111975,4.934886909,1.922538111,0.190555556,-1.71768843,-1.672411778,2
0.116085,0.064907222,0.259628889,0.146300446,4.149855908,2.252131466,0.333333333,-1.098612289,-1.495279118,2
0.238286111,0.084786111,0.339144444,0.210213908,2.949610815,2.163168516,1,-1.11E-15,-1.367032762,2
0.15366,0.076775833,0.307103333,0.177210515,3.098106713,2.159502665,0.333333333,-1.242453325,-1.232213044,2
0.167957222,0.078208472,0.312833889,0.172257713,3.005008347,2.135624565,0.277222222,-1.428518783,-1.24602007,2
0.086986667,0.05072375,0.202895,0.115358541,3.925845147,2.149403838,0.333333333,-1.098612289,-1.431742319,3
0.099815833,0.052648958,0.210595833,0.119780407,3.404255319,2.072114133,0.333333333,-1.242453325,-1.305736024,3
0.104723333,0.067291667,0.269166667,0.148232194,4.049493813,2.187740246,0.28,-1.412933626,-1.53802881,3
0.108651667,0.051453125,0.2058125,0.12422935,4.945054945,2.1564014,0.219206349,-1.671829996,-1.733245883,3
0.075463333,0.038531667,0.154126667,0.08787826,4.755614267,2.069322703,0.195,-1.664024107,-1.607773083,3
0.080208333,0.042268333,0.169073333,0.099040223,4.306220096,2.438696025,0.254444444,-1.570558402,-1.609673618,3
0.129883333,0.054504792,0.218019167,0.125409294,4.615384615,2.003857368,0.272698413,-1.470274897,-1.678407805,3
0.091945,0.053556458,0.214225833,0.119811527,4.2228739,2.231352176,0.277777778,-1.406723695,-1.509725527,3
0.118575833,0.054067917,0.216271667,0.126312381,4.42804428,2.192957846,0.333333333,-1.098612289,-1.588670686,3
0.089709167,0.053720833,0.214883333,0.132821116,3.923705722,2.180346268,0.277777778,-1.406723695,-1.44282306,3
0.091601667,0.047783333,0.191133333,0.112500884,4.469273743,2.18404813,0.233333333,-1.528344891,-1.607382376,3
0.071125833,0.043415833,0.173663333,0.098806411,5.409466566,2.190420671,0.191111111,-1.714087541,-1.734636955,3
0.095666667,0.064380833,0.257523333,0.143896123,3.638201112,2.389398064,0.333333333,-1.098612289,-1.402340924,3
0.08864,0.055885208,0.223540833,0.1220466,3.059923502,2.326668123,0.333333333,-1.098612289,-1.158451969,3
0.08615,0.054404792,0.217619167,0.118271975,4.444444444,2.126402729,0.333333333,-1.098612289,-1.564591072,3
0.101785,0.050753125,0.2030125,0.115062988,4.438964242,2.19615304,0.277777778,-1.406723695,-1.598381368,3
0.122815,0.074619167,0.298476667,0.159446693,4.017857143,1.956387869,0.333333333,-1.098612289,-1.533674186,3
0.09158,0.048410833,0.193643333,0.1130294,3.307303629,2.190757817,0.333333333,-1.242453325,-1.374972318,3
0.088634167,0.038270833,0.153083333,0.092517817,3.656678517,2.16169196,0.333333333,-1.242453325,-1.370207733,3
0.080208333,0.041016667,0.164066667,0.097323989,3.532875368,2.001714264,0.333333333,-1.242453325,-1.394529425,3
0.098226667,0.067815208,0.271260833,0.145854495,3.673469388,2.015498467,0.333333333,-1.098612289,-1.415416026,3
0.110090833,0.056203333,0.224813333,0.124508206,2.98013245,2.160932762,0.333333333,-1.098612289,-1.095273377,3
0.196984167,0.073408333,0.293633333,0.183165125,2.625820569,2.183162243,1,-1.11E-15,-1.182275627,3
0.047079167,0.033820208,0.135280833,0.075140062,5.345211581,2.090847248,0.191111111,-1.714087541,-1.726525555,3
0.085165,0.058935,0.23574,0.123765236,3.555555556,1.674474654,0.277777778,-1.406723695,-1.392768881,3
0.113124167,0.063905625,0.2556225,0.136117094,4.159445407,2.214007651,0.275,-1.420861498,-1.509676825,3
0.103259167,0.061427083,0.245708333,0.132047409,3.917301415,2.248311939,0.333333333,-1.098612289,-1.490023552,3
0.093756667,0.05195125,0.207805,0.118089064,4.245283019,2.084004821,0.253333333,-1.51245147,-1.562194379,3
0.066329167,0.029226667,0.116906667,0.071767491,5.792437651,2.152943728,0.194761905,-1.744849055,-1.833586566,3
0.076123333,0.046531042,0.186124167,0.098290772,4.832214765,2.137721272,0.21,-1.671378782,-1.659373041,3
0.075956667,0.0497825,0.19913,0.111502373,3.951701427,2.141833033,0.277777778,-1.406723695,-1.495208525,3
0.071646667,0.056925833,0.227703333,0.122685629,3.971318257,2.32167045,0.333333333,-1.098612289,-1.38261854,3
0.1037725,0.069004167,0.276016667,0.148894016,3.594608088,2.233226926,0.333333333,-1.098612289,-1.357287664,3
0.082701667,0.049694792,0.198779167,0.110816853,4.250295159,2.134064534,0.303333333,-1.294538654,-1.560350543,3
0.160944167,0.066623125,0.2664925,0.161322936,3.31797235,2.198467507,0.4,-1.227529411,-1.373021365,3
0.078720833,0.054853542,0.219414167,0.116420674,4.721311475,2.241918216,0.288888889,-1.385189082,-1.698501127,3
0.098130833,0.05376,0.21504,0.121306334,4.164256796,2.27144192,0.28,-1.46315431,-1.555629391,3
0.085725,0.037202708,0.148810833,0.094327126,3.868887695,2.591195278,0.333333333,-1.242453325,-1.469800035,3
0.0803825,0.050939167,0.203756667,0.112294595,3.410705827,2.139898976,0.333333333,-1.098612289,-1.333493365,3
0.094091667,0.055734167,0.222936667,0.122394104,4.186046512,2.091806361,0.283968254,-1.409021613,-1.570932052,3
0.0769475,0.037309375,0.1492375,0.089947051,5.294117647,2.087340311,0.192222222,-1.779081514,-1.773344965,3
0.102868333,0.056447292,0.225789167,0.123616317,3.896103896,2.069661308,0.333333333,-1.098612289,-1.490212164,3
0.068329167,0.047142083,0.188568333,0.106183662,4.67229072,2.150602013,0.233333333,-1.528344891,-1.573107733,3
