6,
308,
0,0.00398953261802796,0.00180564416748967,0.000974820666054395,0.00349458415911139,0,
0.0129758532686429,0.00109095208962053,0.002202431414363,0.00338546270385717,0.00488652296964971,0.00172702250526202,
0,0.00460972671358823,0.00348893103418139,0.000798037854517807,0.000770763124192366,0.00620648712828539,
0,0.00215996860470895,0.00488730018615789,0.00820387226220197,0.00372705411807568,0.00478015157706452,
0.0231012143478139,0.000836979265740917,0.00220068345292303,0.00192305204744678,0.0054325725205439,0,
0,0.00556837986931196,0.00373714155865722,0.00178507521893042,0.00223583357101115,0.00220503766296847,
0.00629890344111956,0.00121485381139176,0.00213426091820414,0.00117927070622577,0.00309391143670202,0,
0.0171164147292257,0.000818642496405479,0.00121308523933962,0.00102728060606322,0.0054877536642828,0,
0,0.00127774721649555,0,0.00233231144244713,0.00710640054729057,0,
0.0167237849510615,0.000646071218641125,0.00108373609278179,0.00470235092394171,0.0031468764702506,0.00230526664764886,
0,0.0042495034505687,0.00272856780779416,0.00775005784965987,0.00183272312739243,0.000547404454792873,
0.0140269792747567,0.00105513540932982,0.00139487322909657,0.00433692791716791,0.00511877131759496,0.00188893086513034,
0,0.00188354609126913,0.00197519642716682,0.00193095696991387,0.00415454177378789,0,
0,0.00518227948321157,0.00517920974663299,0.00524383811293691,0.00242797032451166,0.00190435070892732,
0.0189359733011751,0.00111340177918074,0.00263242992859578,0.00256371008193811,0.00571800751305677,0.00353885415140745,
0,0.00252756084979787,0.000381055593913598,0.0057519090387758,0.00114284802514665,0.00212793844398356,
0,0.00550462960582801,0.00570884206294409,0.00327443447466041,0.00262431768737378,0.00238236586663377,
0.0213657907283282,0.00111014571733613,0.00258523496971657,0.00180519683975572,0.00392362309195683,0,
0,0.00329085029484497,0.00137214973037695,0.000341348924714956,0.00172125278481947,0,
0,0.00189657033864757,0.00391543362553422,0.00537786248021973,0.00449094730067806,0.00100228984680385,
0.00396556075945817,0.00459258954598502,0.00148926314685498,0.00209588239774983,0.00350832404229136,0,
0.0203965560759458,0.00120799894435048,0.00175320532429055,0.00163811552397419,0.00531822123472352,0,
0.0114984435033794,0.00237264085466482,0.0016605633679721,0.00113615294731441,0.0053864774285853,0.00189664078702883,
0,0.00253818589371186,0.00334385023466382,0.00625171572749002,0.00230408976487293,0,
0.0186981518355442,0.00135452172735795,0.00209056188220488,0.0028960761402132,0.00496475165936791,0.00287580086813721,
0,0.00147293955549615,0.000487681241751807,0.00645939959957975,0.000954257047950641,0,
0.0068485851305494,0.00057478060141176,0.001071500362702,0.00558734292559743,0.00271916720351936,0.000932900549717431,
0,0.00341149595477159,0.00305543659706867,0.00589347901386811,0.0042921622166066,0.00286038102434022,
0,0.00485324586522989,0.00213950480252406,0.0079509147432553,0.0024875836886312,0.00298373977471608,
0,0.00421882792055895,0.00336657373338344,0.00510981374565409,0.00222098563273603,0.00168847289576957,
0,0.00383632633965523,0.00351689841722092,0.000676230185593207,0.00196014946333568,0,
0,0.00480611865432105,0.00324771235546544,0.00387341200887076,0.00362356177218786,0.00240549563232924,
0,0.00330284631216722,0.00551132242022741,0.00067263703901726,0.00558592734571385,0,
0.0125338643183667,0.001072101205257,0.00195771681276711,0.00416409756686486,0.00496563810344404,0,
0.0122163950977368,0.0013377273031068,0.00157316529597357,0.00609972562732746,0.00565374031753756,0.000848091408834029,
