lijphart,raes,loosemorehanby,gallagher,enp,pca,governability,entropy,entropyseatprop,dm
0.033486667,0.022639167,0.090556667,0.055105597,7.619047619,6.585805315,0.137244898,-2.025854403,-2.05336573,1
0.033705,0.024734167,0.098936667,0.064754381,7.49219563,5.231949631,0.141938776,-1.962343242,-2.039247123,1
0.055331667,0.032176667,0.128706667,0.070775162,7.369498465,1.225200271,0.137142857,-2.03006403,-2.036492643,1
0.107851667,0.031171667,0.124686667,0.090154547,7.072691552,6.775931419,0.145975057,-2.011453592,-2.021468556,1
0.042478333,0.022707917,0.090831667,0.049586037,7.692307692,1.276355225,0.138265306,-2.028260768,-2.060017923,1
0.049348333,0.024772083,0.099088333,0.057456788,7.586933614,4.942501028,0.137244898,-2.031543636,-2.052624492,1
0.041625,0.030800833,0.123203333,0.066747405,7.453416149,4.649912278,0.137857143,-2.016689151,-2.040713135,1
0.050811667,0.027205417,0.108821667,0.062065706,7.539267016,6.317116897,0.13755102,-2.031020474,-2.049124217,1
0.0597,0.025046667,0.100186667,0.059142045,7.586933614,4.643960447,0.13755102,-2.032675079,-2.053687761,2
0.024823333,0.0127275,0.05091,0.032955008,7.860262009,5.509165408,0.136632653,-2.030549539,-2.07061119,2
0.024463333,0.018451667,0.073806667,0.040374548,7.792207792,3.888391561,0.136632653,-2.02760413,-2.065742533,2
0.041036667,0.028699167,0.114796667,0.061357751,7.531380753,6.726022688,0.13877551,-2.026375315,-2.048730183,2
0.04983,0.024456667,0.097826667,0.057910098,7.578947368,6.601090667,0.136836735,-2.030963939,-2.051408068,2
0.034513333,0.024866667,0.099466667,0.055853323,7.547169811,1.037832995,0.136938776,-2.028373278,-2.048407487,2
0.050937255,0.019780483,0.079121933,0.056380456,7.601180891,6.420463849,0.137959184,-2.021128132,-2.051747772,2
0.05791,0.027383333,0.109533333,0.063356591,7.523510972,6.038002097,0.137346939,-2.032419774,-2.048124631,2
0.024593333,0.020718333,0.082873333,0.053715572,7.643312102,5.39121415,0.139081633,-2.001174367,-2.053503783,2
0.07419,0.031166667,0.124666667,0.077005792,7.302231237,5.767022559,0.137142857,-2.029762297,-2.034287971,2
0.074416667,0.020819167,0.083276667,0.06130903,7.539267016,6.587145097,0.142857143,-2.021767756,-2.051728408,2
0.099323333,0.037288333,0.149153333,0.095260929,6.969990319,6.420304855,0.15452381,-1.971676338,-2.009269251,2
0.033076667,0.0164475,0.06579,0.04181357,7.77537797,5.827995324,0.13877551,-2.014398744,-2.065212637,2
0.056733333,0.02431,0.09724,0.060034654,7.539267016,6.586309529,0.137142857,-2.031911409,-2.049659574,2
0.043003333,0.021055,0.08422,0.054138754,7.643312102,1.360698304,0.137857143,-2.021413923,-2.056390628,2
0.05789,0.027243333,0.108973333,0.06849697,7.438016529,6.603632779,0.137959184,-2.02011918,-2.038828249,2
0.034513333,0.024866667,0.099466667,0.055853323,7.547169811,1.037832995,0.136938776,-2.028373278,-2.048407487,2
0.024123333,0.016636667,0.066546667,0.044216675,7.75862069,6.194487833,0.140408163,-1.982633585,-2.062360968,2
0.06439,0.040986667,0.163946667,0.089972058,7.045009785,6.269791788,0.145351474,-1.998813524,-2.009618262,2
0.04999,0.031011667,0.124046667,0.074213339,7.339449541,6.267033569,0.139489796,-2.017896021,-2.031624463,2
0.073493333,0.032851667,0.131406667,0.078165545,7.265388496,6.597141391,0.140697279,-2.033231551,-2.03269739,2
0.024543333,0.018374167,0.073496667,0.039967154,7.792207792,6.272840071,0.136938776,-2.026603146,-2.065893713,2
0.025543333,0.014026667,0.056106667,0.036944709,7.817589577,1.928582252,0.138979592,-2.001639751,-2.067038686,2
0.039863333,0.022419167,0.089676667,0.053966716,7.627118644,4.634206362,0.13744898,-2.025270757,-2.053613325,2
0.058223333,0.026258333,0.105033333,0.062125933,7.51565762,6.72122714,0.136632653,-2.031823669,-2.047203628,2
0.041213333,0.024623333,0.098493333,0.05782928,7.586933614,5.9048017,0.136734694,-2.030802347,-2.05140558,2
0.017093333,0.014266667,0.057066667,0.030675308,7.877461707,6.082980605,0.136632653,-2.027485328,-2.071557353,2
0.04141,0.020726667,0.082906667,0.0495827,7.692307692,6.239269475,0.137142857,-2.03026914,-2.059257961,2
0.01619,0.010015,0.04006,0.023860383,7.920792079,4.560050039,0.137653061,-2.017402474,-2.07430738,2
0.05112,0.024640833,0.098563333,0.056928012,7.594936709,4.647943602,0.13755102,-2.031020474,-2.053087694,2
0.02496,0.014075833,0.056303333,0.033283031,7.851690294,1.875653398,0.136734694,-2.031612007,-2.070055222,2
0.04774,0.022103333,0.088413333,0.052654674,7.635206787,2.953130113,0.137142857,-2.031768112,-2.055655268,2
