lijphart,raes,loosemorehanby,gallagher,enp,pca,governability,entropy,entropyseatprop,
0.17661875,0.0628708333333333,0.251483333333333,0.161540452960577,4.22039859320047,2.56601736385572,0.272936507936507,-1.50787949316595,-1.64492749474824,
0.0863958333333333,0.0545645833333333,0.218258333333333,0.116369859375213,3.59281437125748,2.60715133389988,0.333333333333333,-1.09861228866811,-1.4283559516863,
0.1942375,0.0605041666666667,0.242016666666667,0.16431871975623,3.93227744401966,2.4222900582206,0.335884353741496,-1.39140498698014,-1.58596533799533,
0.198027083333333,0.0715395833333333,0.286158333333333,0.180619288933165,3.46987951807229,2.28795839278522,0.346933106575963,-1.39742282110392,-1.47875876769258,
0.245877083333333,0.0747421875,0.29896875,0.20113717575879,3.28617069831127,2.57066619499545,0.477324263038547,-1.22564591494736,-1.4875374241748,
0.277085416666667,0.071571875,0.2862875,0.215719671578021,2.9925187032419,2.46768526282205,0.999999999999998,-1.11022302462516E-15,-1.44726829852124,
0.09685625,0.0465911458333333,0.186364583333333,0.111717368911432,3.33796940194715,2.64570454918742,0.261343537414966,-1.5082154687072,-1.40259131519452,
0.126427083333333,0.0530239583333333,0.212095833333333,0.129653646250736,4.12371134020619,2.69093755183633,0.252437641723356,-1.58218845970276,-1.62476921229221,
0.255279166666667,0.0700755208333333,0.280302083333333,0.204911975755835,3.43183984747379,2.61092149295387,0.500283446712017,-1.17100775372684,-1.55125579359616,
0.23378125,0.0634947916666667,0.253979166666667,0.189971356416383,3.60902255639098,2.35958039169923,0.444607426303854,-1.27311145526884,-1.58342605788231,
0.15765,0.0633083333333333,0.253233333333333,0.155348822393102,3.90879478827362,2.75107933307108,0.333333333333332,-1.242453324894,-1.53846398687907,
0.216285416666667,0.06616875,0.264675,0.179708884790289,3.82775119617225,2.47762868737615,0.350929705215418,-1.40650389642721,-1.58681453920565,
0.271779166666667,0.0679447916666667,0.271779166666667,0.210962425327767,2.63736263736264,2.48042138856905,0.999999999999998,-1.11022302462516E-15,-1.3648467903334,
0.12720625,0.0587953125,0.23518125,0.135633577621739,4.73684210526316,2.53735872896135,0.272063492063491,-1.48503954592086,-1.71461361445218,
0.167752083333333,0.0651875,0.26075,0.155982885596332,3.4833091436865,2.44011360520005,0.269709467120181,-1.53596775660957,-1.44962651783502,
0.333754166666667,0.0834385416666667,0.333754166666667,0.261814429210618,1.94122404960906,2.46495763828614,0.999999999999998,-1.11022302462516E-15,-1.05772711988974,
0.227720833333333,0.0687838541666667,0.275135416666667,0.184264855753809,3.19715808170515,2.44356020650347,0.450113378684806,-1.26107116874113,-1.43026642439839,
0.124879166666667,0.0776932291666667,0.310772916666667,0.1709094813011,3.70179948586118,2.45645225361743,0.333333333333333,-1.09861228866811,-1.45786867502669,
0.14845625,0.0632677083333333,0.253070833333333,0.145528399394695,4.73372781065089,2.56610076048576,0.284773242630385,-1.492685242607,-1.70027105349214,
0.17650625,0.0596260416666667,0.238504166666667,0.153958230082848,3.89821331889551,2.54904920204642,0.312709750566892,-1.54576755446662,-1.61847458115746,
0.0893458333333333,0.0391192708333333,0.156477083333333,0.0923813873054855,4.39292251372788,2.62222962895218,0.233333333333333,-1.52834489081247,-1.61963270043764,
0.0946604166666667,0.0459473958333333,0.183789583333333,0.107509898143309,4.59770114942529,2.51512028476755,0.274761904761904,-1.45032448233976,-1.65043610709647,
0.280097916666667,0.079565625,0.3182625,0.222753430926626,3.04311073541843,2.68982084798369,0.999999999999998,-1.11022302462516E-15,-1.42345911799906,
0.122702083333333,0.0731229166666667,0.292491666666667,0.164724892695177,4.02459474566797,2.40779667277926,0.292800453514739,-1.37467373260035,-1.56663828361125,
0.158425,0.0580989583333333,0.232395833333333,0.149537780566786,4.12607449856734,2.29090497171348,0.314448696145124,-1.3859415646943,-1.61345596621859,
0.207195833333333,0.0526807291666667,0.210722916666667,0.161013533401289,3.20569902048085,2.51672639815824,0.398674886621314,-1.39671745852612,-1.40673068189909,
0.192233333333333,0.0480583333333333,0.192233333333333,0.150372634555262,2.94840294840295,3.04670249133444,0.768813775510202,-0.667134953631481,-1.32017541300267,
0.163008333333333,0.0730458333333333,0.292183333333333,0.165373429015382,3.34728033472803,3.16338240166605,0.272596371882086,-1.48017699949562,-1.42844620999814,
