lijphart,raes,loosemorehanby,gallagher,enp,pca,governability,entropy,entropyseatprop,
0.0515,0.037575,0.1503,0.0964298320023425,8,NaN,0.125,-2.07944154167984,-2.07944154167984,
0.0350432203389831,0.0381283898305085,0.152513559322034,0.0889714145135718,7.61706783369803,NaN,0.142857142857143,-1.94591014905531,-2.04796857610784,
0.0688942477876106,0.0366070796460177,0.146428318584071,0.100136790525284,7.41952353282975,NaN,0.142857142857143,-1.94591014905531,-2.02775917776988,
0.0597686274509804,0.0385848039215686,0.154339215686275,0.0831577720012613,7.99913888547177,NaN,0.142857142857143,-1.94591014905531,-2.07938728803616,
0.0734807053941909,0.0524274377593361,0.209709751037344,0.148316252897677,7.81814510701306,NaN,0.142857142857143,-1.94591014905531,-2.06611814378643,
0.0777071428571429,0.0683714285714286,0.273485714285714,0.174065964800821,7.45778834720571,NaN,0.142857142857143,-1.94591014905531,-2.03463677399178,
0.0664686274509804,0.0602573529411765,0.241029411764706,0.14329610264906,7.99913888547177,NaN,0.142857142857143,-1.94591014905531,-2.07938728803616,
0.0556622448979592,0.0441752551020408,0.176701020408163,0.102538843383044,7.88868445262189,NaN,0.142857142857143,-1.94591014905531,-2.07162631903726,
0.0601622448979592,0.0333502551020408,0.133401020408163,0.0769078129857476,7.88868445262189,NaN,0.142857142857143,-1.94591014905531,-2.07162631903726,
0.0748909604519774,0.0503692796610169,0.201477118644068,0.147690604771809,5.92342597844583,NaN,0.2,-1.6094379124341,-1.82934852462138,
0.06455,0.0383625,0.15345,0.0906342650436357,8,NaN,0.125,-2.07944154167984,-2.07944154167984,
0.05785,0.0381,0.1524,0.0861066344714506,7.96787353391127,NaN,0.142857142857143,-1.94591014905531,-2.07731950899946,
0.0671813008130081,0.0498265243902439,0.199306097560976,0.138800387297896,7.90852064819655,NaN,0.142857142857143,-1.94591014905531,-2.07310480340788,
0.0673686274509804,0.0433573529411765,0.173429411764706,0.111373936011282,7.99913888547177,NaN,0.142857142857143,-1.94591014905531,-2.07938728803616,
