lijphart,raes,loosemorehanby,gallagher,enp,pca,governability,entropy,entropyseatprop,dm
0.334146944,0.101015417,0.404061667,0.270340326,2.909090909,2.536121187,1,-1.11E-15,-1.403518264,1
0.175013611,0.087513333,0.350053333,0.206484368,3.052140738,2.219347928,0.333333333,-1.098612289,-1.196387294,1
0.130980833,0.057211458,0.228845833,0.134597242,3.75782881,2.784622565,0.335,-1.33136678,-1.493530829,1
0.39807,0.0995175,0.39807,0.30904054,2.657807309,2.557020516,1,-1.11E-15,-1.270473118,1
0.236016944,0.0857125,0.34285,0.212647496,3.107466552,2.342348957,0.297222222,-1.367127556,-1.286883192,1
0.301092222,0.08263875,0.330555,0.246896035,2.776706518,3.121368504,1,-1.11E-15,-1.264751238,1
0.530850556,0.132712639,0.530850556,0.411612897,1.619069035,2.570033362,1,-1.11E-15,-0.806129222,1
0.540285,0.13507125,0.540285,0.411692246,1.649106734,2.585196101,1,-1.11E-15,-0.864650766,1
0.521530278,0.130382569,0.521530278,0.402259023,1.80496365,2.49015342,1,-1.11E-15,-0.986038281,1
0.423815278,0.120257083,0.481028333,0.338512007,2.287166455,2.712257357,1,-1.11E-15,-1.046548209,1
0.161941667,0.066239931,0.264959722,0.164861287,4.042672656,2.423200006,0.333333333,-1.242453325,-1.546095707,1
0.318348611,0.083697778,0.334791111,0.25278599,2.327837051,2.560064063,1,-1.11E-15,-1.038480291,1
0.3838475,0.104167014,0.416668056,0.305106481,2.338421565,2.535631326,1,-1.11E-15,-1.143481381,1
0.157833889,0.059653264,0.238613056,0.146764529,3.481624758,2.429332404,0.247222222,-1.491438689,-1.364200529,1
0.379400833,0.115997778,0.463991111,0.31371504,2.571428571,2.396929323,1,-1.11E-15,-1.177508134,1
0.509203889,0.127300972,0.509203889,0.38848709,2.145411204,2.820017854,1,-1.11E-15,-1.117643407,1
0.203744722,0.068483958,0.273935833,0.189796851,3.156510302,2.925464531,0.333333333,-1.242453325,-1.247631957,1
0.378569722,0.105978611,0.423914444,0.297423045,2.141582391,2.636631006,1,-1.11E-15,-1.132470284,1
0.577078333,0.144269583,0.577078333,0.43973683,1.52866242,2.628304775,1,-1.11E-15,-0.767978857,1
0.366368056,0.119200139,0.476800556,0.307478633,2.724177072,2.656077268,0.4,-1.227529411,-1.183901098,1
0.212381667,0.064400903,0.257603611,0.178766294,2.926829268,3.179362341,1,-1.11E-15,-1.30323276,1
0.355805278,0.088951319,0.355805278,0.27098941,2.181157225,2.640416243,1,-1.11E-15,-1.108590947,1
0.262666944,0.075566875,0.3022675,0.213944813,3.881401617,3.151661293,0.28,-1.46315431,-1.518054754,1
0.450236667,0.112559167,0.450236667,0.346789663,2.521891419,3.131903267,1,-1.11E-15,-1.179099436,1
0.171400556,0.063804931,0.255219722,0.170295282,3.107466552,2.209601905,0.34,-1.367965652,-1.344742734,1
0.236016944,0.0857125,0.34285,0.212647496,3.107466552,2.342345632,0.297222222,-1.367127556,-1.286883192,1
0.301092222,0.08263875,0.330555,0.246896035,2.776706518,3.121368349,1,-1.11E-15,-1.264751238,1
0.530850556,0.132712639,0.530850556,0.411612897,1.619069035,2.570021983,1,-1.11E-15,-0.806129222,1
0.346981111,0.086745278,0.346981111,0.265518737,2.358336063,2.50807403,1,-1.11E-15,-1.165090379,1
0.284822222,0.098639375,0.3945575,0.246950715,3.640040445,2.567688291,0.333333333,-1.242453325,-1.449223543,1
0.167330278,0.070618056,0.282472222,0.171506226,2.878848461,2.536648354,0.358333333,-1.284558172,-1.227591802,1
0.191033889,0.089967847,0.359871389,0.203847305,4.384896468,2.719336288,0.286666667,-1.494528554,-1.652807704,1
0.212381667,0.064400903,0.257603611,0.178766294,2.926829268,2.852573529,1,-1.11E-15,-1.30323276,1
0.355805278,0.088951319,0.355805278,0.27098941,2.181157225,2.640416236,1,-1.11E-15,-1.108590947,1
0.262666944,0.075566875,0.3022675,0.213944813,3.881401617,3.151781592,0.28,-1.46315431,-1.518054754,1
0.2257,0.093944306,0.375777222,0.223545005,3.048264183,2.449616863,0.339444444,-1.391070558,-1.329994277,1
0.222391667,0.087959583,0.351838333,0.205424971,3.761755486,2.207592573,0.303333333,-1.382828652,-1.426698818,2
0.123043889,0.087339306,0.349357222,0.186930603,3.187250996,2.189539065,0.333333333,-1.098612289,-1.267446499,2
0.271823889,0.1022475,0.40899,0.251749924,3.736377789,2.208795412,0.28,-1.46315431,-1.518132662,2
0.292337222,0.090189444,0.360757778,0.239782282,3.848209514,2.254559155,0.34,-1.367965652,-1.555750051,2
0.214487222,0.071234167,0.284936667,0.185761284,3.413940256,2.193187533,0.277777778,-1.406723695,-1.360486141,2
0.1128,0.07382625,0.295305,0.155905147,3.945205479,2.199841137,0.297222222,-1.367127556,-1.424676597,2
0.323940556,0.083906111,0.335624444,0.253638573,3.22147651,1.955016903,0.333333333,-1.242453325,-1.297588946,2
0.162801667,0.076730833,0.306923333,0.184284059,3.591022444,2.215418628,0.333333333,-1.098612289,-1.420704173,2
0.187730556,0.107054583,0.428218333,0.235754402,4.190919674,2.152472787,0.262783447,-1.52029837,-1.573156678,2
0.204776111,0.087580139,0.350320556,0.214962128,3.295194508,2.234403262,0.277222222,-1.428518783,-1.339747471,2
0.204788889,0.070149583,0.280598333,0.1799404,2.992518703,2.388651681,0.333333333,-1.098612289,-1.192891173,2
0.215452778,0.097800139,0.391200556,0.221008703,3.152364273,2.420718332,0.333333333,-1.242453325,-1.278310849,2
0.248436667,0.093043611,0.372174444,0.235302116,3.868887695,2.408254104,0.230555556,-1.575565717,-1.507780807,2
0.242925556,0.073121806,0.292487222,0.198290265,3.325635104,2.586873275,0.466666667,-1.172993472,-1.477574727,2
0.333169444,0.116684306,0.466737222,0.293194636,3.310344828,2.3776908,0.27047619,-1.525900977,-1.406984592,2
0.215424444,0.091663333,0.366653333,0.216575673,3.580308304,2.228694723,0.28,-1.46315431,-1.461994138,2
0.336922778,0.088732917,0.354931667,0.264131596,3.286170698,2.210369456,0.411111111,-1.313019783,-1.42985996,2
0.297338889,0.087458889,0.349835556,0.243796247,3.008775595,2.403390469,0.333333333,-1.242453325,-1.2148341,2
0.156695556,0.067978889,0.271915556,0.167870022,3.779527559,2.925544759,0.333333333,-1.098612289,-1.443908123,2
0.264313333,0.078338194,0.313352778,0.215866284,3.99113082,2.234334746,0.2575,-1.589104964,-1.552514785,2
0.264672222,0.102170556,0.408682222,0.252186834,3.842049093,2.105573427,0.366666667,-1.322585422,-1.513983696,2
0.243835,0.074338611,0.297354444,0.198208098,3.938730853,1.893708955,0.277222222,-1.452617806,-1.5351144,2
0.311991667,0.08627125,0.345085,0.255269262,3.167619886,2.294114061,0.4,-1.227529411,-1.341732869,2
0.187607222,0.072383333,0.289533333,0.176230245,2.867383513,2.442659403,0.4,-1.227529411,-1.249479811,2
0.167717222,0.071702361,0.286809444,0.164111164,3.532875368,2.28794155,0.406190476,-1.273179955,-1.516883561,2
0.244172222,0.07871375,0.314855,0.206663876,3.91943386,2.244738039,0.333333333,-1.242453325,-1.498504661,2
0.19547,0.074978056,0.299912222,0.188588002,3.605408112,2.163566642,0.272698413,-1.470274897,-1.495656933,2
0.231261111,0.111432639,0.445730556,0.246157314,2.966625464,2.348731836,0.333333333,-1.242453325,-1.232209763,2
0.085287222,0.061021944,0.244087778,0.138296211,2.950819672,2.317484391,0.335,-1.33136678,-1.254445195,2
0.200715,0.063697083,0.254788333,0.170943135,3.235955056,2.458528883,0.4,-1.227529411,-1.386214258,2
0.19108,0.054448611,0.217794444,0.16277176,4.47761194,2.40998564,0.28,-1.46315431,-1.614008938,2
0.117052778,0.071576528,0.286306111,0.158816714,3.507062835,2.577711956,0.4,-1.227529411,-1.468404961,2
0.153180556,0.081917639,0.327670556,0.191772872,3.456553048,2.250498836,0.333333333,-1.242453325,-1.439606871,2
0.165012778,0.059047917,0.236191667,0.151874008,3.607214429,2.230096682,0.333333333,-1.098612289,-1.398291655,2
0.315709444,0.106532222,0.426128889,0.268648248,2.97029703,2.207294578,0.390833333,-1.157980546,-1.279154511,2
0.227066667,0.073724861,0.294899444,0.202524938,3.325635104,2.14578484,0.333333333,-1.242453325,-1.352843597,2
0.186627778,0.0815825,0.32633,0.194743017,3.325635104,1.858112831,0.256190476,-1.519920581,-1.418642993,2
0.329217778,0.090281528,0.361126111,0.266067704,3.218596334,2.41525314,0.358333333,-1.284558172,-1.340836545,2
0.248958333,0.075180278,0.300721111,0.208450303,3.852327448,2.217960501,0.34,-1.367965652,-1.557600994,2
0.294588333,0.087846528,0.351386111,0.243066048,3.112840467,2.188903278,0.43,-1.230955784,-1.353003253,2
0.303067222,0.087464167,0.349856667,0.245131592,2.961744138,2.198368237,0.333333333,-1.242453325,-1.224218383,2
0.156002222,0.069509167,0.278036667,0.172853362,4.2228739,2.282960856,0.286666667,-1.494528554,-1.639254589,2
0.119043889,0.08328375,0.333135,0.180237719,4.50845335,2.189604166,0.190056689,-1.688465434,-1.584864824,2
0.312739444,0.082858333,0.331433333,0.247223112,4.077010193,2.325659449,0.34,-1.367965652,-1.592301163,2
0.312924444,0.097844028,0.391376111,0.260723638,3.262347077,2.440430804,0.333333333,-1.242453325,-1.342312898,2
0.125337778,0.036938333,0.147753333,0.107315338,4.774535809,2.043360418,0.18627551,-1.674988539,-1.634960091,2
0.156838333,0.076506111,0.306024444,0.17615807,3.915171289,2.316699886,0.306031746,-1.517868136,-1.589940948,2
0.277846667,0.116169306,0.464677222,0.274631816,3.086155165,2.233701221,0.333333333,-1.242453325,-1.313309218,2
0.230763889,0.063389306,0.253557222,0.186939256,3.779527559,2.242628224,0.333333333,-1.242453325,-1.511770914,2
0.078577222,0.038785417,0.155141667,0.086984391,3.973509934,2.24134162,0.333333333,-1.242453325,-1.486050475,2
0.067944444,0.040295,0.16118,0.090055956,3.632694248,2.9773317,0.297222222,-1.309264956,-1.360572748,2
0.097437222,0.078683333,0.314733333,0.164716018,3.817603393,2.091272621,0.277222222,-1.452617806,-1.464144899,2
0.101243889,0.0628175,0.25127,0.135641591,3.717088281,2.828678475,0.277222222,-1.452617806,-1.472691444,2
0.166099444,0.053104722,0.212418889,0.139838617,3.314917127,2.111002138,0.4,-1.227529411,-1.407173607,2
0.332971111,0.091825694,0.367302778,0.260039307,3.275705187,2.148265413,0.466666667,-1.172993472,-1.41909298,2
0.261615,0.096195,0.38478,0.240113195,3.072983355,2.303977619,0.333333333,-1.242453325,-1.260913404,2
0.326840556,0.111861111,0.447444444,0.282339782,2.782071097,2.307410179,0.43,-1.230955784,-1.23406813,2
0.168710556,0.058442222,0.233768889,0.14797469,3.966942149,2.613359698,0.335,-1.33136678,-1.531286367,2
0.242406111,0.100940278,0.403761111,0.23757377,3.797468354,2.263171093,0.277777778,-1.406723695,-1.471184507,2
0.290106667,0.074036944,0.296147778,0.227878818,3.402646503,2.467009947,0.333333333,-1.242453325,-1.395209532,2
0.253027778,0.087320139,0.349280556,0.219344105,3.069053708,2.447738793,0.438412698,-1.247969012,-1.353567524,2
0.197593889,0.066370972,0.265483889,0.168002069,4.022346369,2.184681636,0.333333333,-1.098612289,-1.475035573,2
0.241995,0.082170833,0.328683333,0.211647791,3.345724907,2.298615533,0.281666667,-1.488008651,-1.401911165,2
0.216326667,0.088597778,0.354391111,0.208904781,2.95202952,2.203518516,0.333333333,-1.098612289,-1.183206471,2
0.257012222,0.074960139,0.299840556,0.214514964,3.305785124,2.516626782,0.466666667,-1.172993472,-1.439750851,2
0.173403333,0.081195833,0.324783333,0.193663582,4.04040404,2.267824784,0.333333333,-1.098612289,-1.482486907,2
0.201940556,0.058580278,0.234321111,0.166575304,3.785488959,2.04260586,0.251111111,-1.518728797,-1.474765036,2
0.110716667,0.065582222,0.262328889,0.143994601,3.896103896,2.310659941,0.333333333,-1.242453325,-1.523245011,2
0.271123889,0.074892222,0.299568889,0.216272935,3.995560488,2.237830927,0.333333333,-1.242453325,-1.540353469,2
0.168831111,0.098588194,0.394352778,0.217493692,3.795466526,1.967520841,0.274761905,-1.462439339,-1.470089151,2
0.262590556,0.123254583,0.493018333,0.293667889,2.4,2.274744098,0.328117914,-1.417237667,-1.063753575,2
0.312002222,0.078000556,0.312002222,0.237828268,3.495145631,2.203600062,0.331428571,-1.322649043,-1.454707861,2
0.082558889,0.061905417,0.247621667,0.132645644,4.514106583,2.160843889,0.233333333,-1.528344891,-1.585036276,2
0.24177,0.080184722,0.320738889,0.207212856,4.058624577,2.325125045,0.374240363,-1.360257849,-1.594470327,2
0.235070556,0.091445417,0.365781667,0.222690971,3.571428571,2.375124703,0.28,-1.412933626,-1.447962358,2
0.154101111,0.048824444,0.195297778,0.130911384,3.971318257,2.263573643,0.277222222,-1.452617806,-1.534403241,2
0.26432,0.104250139,0.417000556,0.254202285,3.26827054,2.301880803,0.233333333,-1.528344891,-1.329904377,2
0.318285556,0.089041389,0.356165556,0.250553388,3.31797235,2.192148863,0.466666667,-1.172993472,-1.467457859,2
0.167001111,0.074226806,0.296907222,0.189050715,3.240324032,2.177404267,0.333333333,-1.098612289,-1.316166563,2
0.172921111,0.077280833,0.309123333,0.180123957,4.417177914,2.222450139,0.247222222,-1.491438689,-1.54532126,2
0.202509444,0.092999167,0.371996667,0.20913422,3.062526584,2.280547158,0.333333333,-1.098612289,-1.225184993,2
0.287318889,0.086149444,0.344597778,0.238163716,3.692307692,2.322387298,0.333333333,-1.242453325,-1.467645095,2
0.254808889,0.07870375,0.314815,0.214611358,3.529411765,2.228821881,0.310068027,-1.332513154,-1.441428154,2
0.273292778,0.086578056,0.346312222,0.229786624,3.643724696,2.328254811,0.281666667,-1.488008651,-1.473229471,2
0.179120556,0.079469722,0.317878889,0.184447857,3.468208092,2.059955326,0.333333333,-1.098612289,-1.304552472,2
0.129352778,0.066483472,0.265933889,0.154525929,3.943044907,2.422597252,0.233684807,-1.653058246,-1.591326931,2
0.133842222,0.077578194,0.310312778,0.168362651,5.042016807,2.338281135,0.197777778,-1.705907796,-1.707540612,2
0.125892778,0.0528425,0.21137,0.131867562,4.12371134,2.45222764,0.233333333,-1.528344891,-1.533432367,2
0.300959444,0.078847917,0.315391667,0.236049145,3.283173735,2.221621592,0.333333333,-1.242453325,-1.365259167,2
0.290423889,0.074648333,0.298593333,0.228657568,2.936378467,2.240300163,0.333333333,-1.098612289,-1.165262512,2
0.291061111,0.082630278,0.330521111,0.233977739,3.75,2.200300869,0.334761905,-1.379136315,-1.542061033,2
0.190523333,0.107391944,0.429567778,0.239597691,3.54679803,2.108544109,0.333333333,-1.098612289,-1.410830704,2
0.348348889,0.089504583,0.358018333,0.268960433,3.308823529,2.187207016,0.4,-1.227529411,-1.424797784,2
0.210095556,0.078215556,0.312862222,0.186973592,3.393025448,2.040006876,0.333333333,-1.098612289,-1.332641901,2
0.157350556,0.061015972,0.244063889,0.154937095,4.583068109,2.223256684,0.230555556,-1.606092181,-1.643294006,2
0.20022,0.066978056,0.267912222,0.176660628,4.615384615,2.281110814,0.233333333,-1.605825293,-1.650060518,2
0.095598333,0.038444444,0.153777778,0.091022181,3.48499516,2.288661573,0.305,-1.426057217,-1.42532543,2
0.130384444,0.088084028,0.352336111,0.192856157,3.543307087,2.338016784,0.333333333,-1.098612289,-1.350517805,2
0.21021,0.0525525,0.21021,0.166582135,3.298213468,2.236618923,0.333333333,-1.242453325,-1.330772768,2
0.264383333,0.087113889,0.348455556,0.227838087,3.133159269,2.181065904,0.28,-1.412933626,-1.300002584,2
0.1163725,0.054771042,0.219084167,0.131998402,4.398289554,2.105917824,0.233333333,-1.528344891,-1.614461195,3
0.129969167,0.074580625,0.2983225,0.162997229,4.306220096,2.159900387,0.224920635,-1.643347419,-1.605927894,3
0.15366,0.077830833,0.311323333,0.172519618,4.015616286,2.172327574,0.30952381,-1.270271897,-1.542836974,3
0.12336,0.065558958,0.262235833,0.142588577,4.275534442,2.04917486,0.277777778,-1.406723695,-1.559331356,3
0.122084167,0.06704875,0.268195,0.150606959,4.460966543,2.098186418,0.288888889,-1.463852573,-1.637735729,3
0.083173333,0.037777083,0.151108333,0.096118573,4.765056254,2.835235839,0.251111111,-1.518728797,-1.641299407,3
0.155099167,0.068731458,0.274925833,0.161914667,4.190919674,1.968737632,0.277777778,-1.406723695,-1.534713857,3
0.207346667,0.078900417,0.315601667,0.194470129,3.958218802,2.197672684,0.333333333,-1.098612289,-1.436497481,3
0.1365325,0.069250417,0.277001667,0.159303101,3.883495146,2.155306938,0.333333333,-1.098612289,-1.496450175,3
0.157681667,0.048622917,0.194491667,0.132978188,4.752475248,2.191651076,0.236190476,-1.623389393,-1.680645048,3
0.186825833,0.073019375,0.2920775,0.17371448,4.298507463,2.193687985,0.230555556,-1.606092181,-1.587183389,3
0.1247075,0.061981875,0.2479275,0.14176022,5.102763997,2.100225669,0.213968254,-1.670982359,-1.726318565,3
0.1056375,0.037423542,0.149694167,0.101493154,5.773857257,2.113395749,0.190884354,-1.851438987,-1.897682163,3
0.065780833,0.05250875,0.210035,0.118098831,4.712041885,2.281775245,0.23047619,-1.661233163,-1.712414848,3
0.1304725,0.066168333,0.264673333,0.148863149,4.154645124,2.08855904,0.277777778,-1.406723695,-1.546088165,3
0.164380833,0.075170208,0.300680833,0.173298958,4.270462633,2.070857881,0.277777778,-1.406723695,-1.55096353,3
0.173974167,0.054751875,0.2190075,0.148968014,4.911323329,2.250267086,0.233333333,-1.528344891,-1.694588442,3
0.093075833,0.056665417,0.226661667,0.126158717,4.780876494,2.186868274,0.272698413,-1.495127617,-1.720553359,3
0.1629225,0.071327083,0.285308333,0.171074414,4.140310523,2.200072746,0.253333333,-1.51245147,-1.515883674,3
0.0763625,0.047082917,0.188331667,0.103918194,4.958677686,2.192530063,0.241746032,-1.657319259,-1.763620624,3
0.136145,0.07430125,0.297205,0.162651332,4.828973843,2.231970193,0.272936508,-1.507879493,-1.723145345,3
0.124208333,0.055360208,0.221440833,0.132839719,4.09556314,2.133356392,0.333333333,-1.098612289,-1.566398984,3
0.142245833,0.042077708,0.168310833,0.12325312,4.642166344,2.234780909,0.28,-1.46315431,-1.669426451,3
0.12063,0.08048625,0.321945,0.173695704,4.891304348,2.244936395,0.278095238,-1.50515125,-1.722440704,3
0.098521667,0.054447083,0.217788333,0.133006451,4.406364749,2.166352521,0.277222222,-1.428518783,-1.610380998,3
0.13265,0.05287125,0.211485,0.132755105,4.57433291,2.005167497,0.231111111,-1.591189163,-1.654430384,3
0.146841667,0.067052917,0.268211667,0.162733353,3.767660911,2.720605449,0.333333333,-1.098612289,-1.437603565,3
0.082365833,0.038016667,0.152066667,0.095622803,4.600638978,2.321962055,0.234761905,-1.642006831,-1.674049515,3
0.122745,0.075256667,0.301026667,0.175132233,3.632694248,2.147367507,0.333333333,-1.098612289,-1.408154337,3
0.108335,0.05145125,0.205805,0.130504953,4.897959184,2.130564367,0.277777778,-1.406723695,-1.682372983,3
0.1179975,0.056285417,0.225141667,0.139059103,4.390243902,2.190199565,0.28,-1.46315431,-1.59718357,3
0.191655833,0.070513542,0.282054167,0.173299272,4.627249357,2.162978559,0.28,-1.412933626,-1.636451259,3
0.124144167,0.059755208,0.239020833,0.133522458,4.894629504,2.007861779,0.241746032,-1.657319259,-1.737536806,3
0.105591667,0.054677292,0.218709167,0.121699641,4.063205418,2.227462198,0.333333333,-1.098612289,-1.521414926,3
0.184551667,0.05025625,0.201025,0.149738853,4.539722573,2.049161441,0.228650794,-1.644120359,-1.673416898,3
0.119464167,0.045872708,0.183490833,0.113626548,4.438964242,2.13186772,0.217773526,-1.695835702,-1.682505764,3
0.156906667,0.083042292,0.332169167,0.183666022,4.104903079,2.079317568,0.333333333,-1.242453325,-1.502186777,3
0.13323,0.065030417,0.260121667,0.158578865,4.350453172,2.145390142,0.251111111,-1.518728797,-1.602130975,3
0.20441,0.062271042,0.249084167,0.171367257,4.684450228,2.144850464,0.231111111,-1.591189163,-1.63673918,3
0.083341667,0.048445417,0.193781667,0.112170445,3.815580286,2.271858338,0.333333333,-1.098612289,-1.46991994,3
0.132840833,0.07752625,0.310105,0.168919865,4.803202135,2.007706263,0.281428571,-1.520868488,-1.700998922,3
0.164384167,0.060119375,0.2404775,0.148134272,5.741626794,2.314188148,0.176190476,-1.837576421,-1.84222521,3
0.154199167,0.092744375,0.3709775,0.194858585,3.793466807,2.240893629,0.333333333,-1.098612289,-1.472755812,3
0.147190833,0.054217708,0.216870833,0.132680492,3.773584906,1.882574819,0.333333333,-1.098612289,-1.393741664,3
