lijphart,raes,loosemorehanby,gallagher,enp,pca,governability,entropy,entropyseatprop,
0.04741,0.0366766666666667,0.146706666666667,0.07643314515168,7.01071080817916,2.14475347344851,0.138265306122449,-2.01289741948541,-1.99410087529161,
0.0504016666666667,0.0349666666666667,0.139866666666667,0.0781593126782301,7.36949846468782,1.49040834149271,0.137551020408163,-2.02767216323471,-2.03383166060829,
0.0583183333333333,0.0360191666666667,0.144076666666667,0.0833125714469978,6.94980694980695,2.07991653913109,0.139081632653061,-2.00117436728773,-1.97760111182186,
0.0924983333333333,0.0491779166666667,0.196711666666667,0.118492021379313,6.90316395014382,1.97946854013604,0.147755102040816,-1.97796806414646,-1.9860812569177,
0.127506666666667,0.0710195833333333,0.284078333333333,0.163703136720779,6.62373505059798,1.38613851251435,0.147142857142857,-1.93057294737365,-1.91411977303641,
0.0924516666666667,0.0470091666666667,0.188036666666667,0.109101710000348,6.44007155635063,1.93111926167095,0.143333333333333,-1.94425175634567,-1.88878812584296,
0.127896666666667,0.0650704166666667,0.260281666666667,0.15295555431962,6.55141037306642,1.59132392854471,0.147755102040816,-1.97796806414646,-1.93217201932958,
0.084235,0.0421741666666667,0.168696666666667,0.105260264041618,6.81818181818182,1.51852630227716,0.142857142857143,-1.94591014905531,-1.93143581668255,
0.130236666666667,0.0528883333333333,0.211553333333333,0.146070371567954,6.90978886756238,2.01403449212057,0.147755102040816,-1.97796806414646,-1.98858659828526,
0.146266666666667,0.0648766666666667,0.259506666666667,0.161081374759605,6.52173913043478,2.12151247675692,0.157142857142857,-1.88865555474049,-1.90392808039626,
0.0858583333333333,0.0566266666666667,0.226506666666667,0.129776196178053,6.82464454976303,2.07602963654963,0.142857142857143,-1.94591014905531,-1.93248027979639,
0.069105,0.0357145833333333,0.142858333333333,0.0873056269346051,7.29483282674772,2.14178691274579,0.14078231292517,-1.99821356986121,-2.02612944381621,
0.0545366666666667,0.0240129166666667,0.0960516666666666,0.0593216409125334,6.71015843429637,2.14500043609812,0.147755102040816,-1.97796806414646,-1.96237366534381,
0.144376666666667,0.0849929166666667,0.339971666666667,0.189070841999618,6.27724498692241,2.15677273744091,0.147142857142857,-1.93057294737365,-1.8631129844769,
0.0720883333333333,0.0356391666666667,0.142556666666667,0.0817405002125629,6.67284522706209,2.07543328625604,0.147142857142857,-1.93057294737365,-1.91921339853025,
0.0901483333333333,0.0351,0.1404,0.0854506846081411,7.45341614906832,2.17332985752094,0.136632653061224,-2.0308220835602,-2.04134607621746,
0.0632,0.03011125,0.120445,0.0707660979919057,6.85714285714286,2.17973958864256,0.142857142857143,-1.94591014905531,-1.93528530432665,
0.06613,0.03462375,0.138495,0.0852727749636424,6.94310511089682,1.51647848172502,0.145918367346939,-1.98408042170864,-1.98984967543668,
0.121173333333333,0.0586775,0.23471,0.135409268803054,6.46319569120287,1.78467199083437,0.139863945578231,-2.0017038654976,-1.90963822682372,
0.0874166666666667,0.0441625,0.17665,0.102360443504532,7.24346076458753,1.96131807571149,0.137142857142857,-2.02427145322111,-2.02056347580022,
0.11088,0.0496675,0.19867,0.128692468591687,7.2289156626506,1.53239290969013,0.137142857142857,-2.02708896970242,-2.02063906587528,
0.0829433333333333,0.027295,0.10918,0.0724525934088399,6.90316395014382,2.07546571985143,0.147755102040816,-1.97796806414646,-1.9860812569177,
0.0690766666666667,0.0467633333333333,0.187053333333333,0.10786591414035,7.16417910447761,2.12481546044722,0.140510204081633,-1.9822671244082,-2.00285129158962,
0.09298,0.0455420833333333,0.182168333333333,0.109936037047306,6.45739910313901,1.95058281911502,0.147755102040816,-1.97796806414646,-1.91543779885336,
0.0949033333333333,0.0651245833333333,0.260498333333333,0.140095381427163,6.77328316086547,2.08056586679246,0.143333333333333,-1.94425175634566,-1.92853580573201,
0.0786383333333333,0.0377058333333333,0.150823333333333,0.0867342959368822,6.69144981412639,2.10487216961109,0.163265306122449,-1.89520637407333,-1.96336830490548,
0.0482616666666667,0.02779625,0.111185,0.0594447685998431,7.3394495412844,2.09850081495099,0.137142857142857,-2.02427145322111,-2.03228401031298,
0.0544816666666667,0.0242433333333333,0.0969733333333333,0.059771514629555,6.74789128397376,1.55352383936844,0.147755102040816,-1.96078620890671,-1.94859224727645,
0.109625,0.0635591666666667,0.254236666666667,0.162198933266461,6.52765185856754,2.08221766409458,0.147142857142857,-1.93057294737365,-1.90273260822803,
0.144205,0.0396904166666667,0.158761666666667,0.115349838847838,6.58737419945105,1.99453851260931,0.143333333333333,-1.94425175634567,-1.90763076286668,
0.0946866666666667,0.06895125,0.275805,0.195245128997428,6.64206642066421,1.48419138226703,0.163265306122449,-1.89520637407333,-1.94898420128289,
0.125833333333333,0.0497458333333333,0.198983333333333,0.13165948468809,6.74789128397376,1.75320204369453,0.147755102040816,-1.97796806414646,-1.96852920320612,
0.10343,0.04412625,0.176505,0.113362620664348,6.59340659340659,1.72021987846446,0.142857142857143,-1.94591014905531,-1.90806956207406,
0.0547033333333333,0.03354125,0.134165,0.0733133390167013,6.89655172413793,2.00394861094541,0.137142857142857,-2.02480619933306,-1.98083269048354,
0.13587,0.04172375,0.166895,0.119158923594594,6.45739910313901,2.05899845978316,0.147755102040816,-1.96078620890671,-1.90919942761633,
0.11109,0.0715495833333333,0.286198333333333,0.164451449125401,6.69144981412639,1.68242715669687,0.141122448979592,-1.97355488590194,-1.93976295618339,
0.037655,0.02181875,0.087275,0.0507817239379593,6.64206642066421,2.06870911275146,0.147142857142857,-1.93057294737365,-1.91640837399999,
0.0736383333333333,0.0314133333333333,0.125653333333333,0.0799101951672418,7.19280719280719,2.02956724098276,0.140510204081633,-1.9822671244082,-2.0096236423452,
0.130551666666667,0.0379833333333333,0.151933333333333,0.109511933063632,6.58737419945105,1.85216751547418,0.147142857142857,-1.93057294737365,-1.91085154709902,
0.111146666666667,0.05536875,0.221475,0.120907725157567,6.71015843429637,2.07882144629565,0.14078231292517,-1.99821356986121,-1.95123195445969,
0.116281666666667,0.0705191666666667,0.282076666666667,0.17324078511649,6.81173131504257,1.9285863448067,0.143333333333333,-1.94425175634567,-1.93157827918187,
0.0850116666666667,0.0424658333333333,0.169863333333333,0.111693286018752,6.0965283657917,2.00480113644563,0.157142857142857,-1.88865555474049,-1.82484534311903,
0.0814883333333333,0.0489741666666667,0.195896666666667,0.115503722078074,7.05882352941176,1.79650100383998,0.139081632653061,-2.00117436728773,-1.99433533229808,
0.06951,0.04712125,0.188485,0.108212886504129,7.33944954128441,1.91802736372685,0.139047619047619,-2.01724449044694,-2.03283588285431,
0.062465,0.0366808333333333,0.146723333333333,0.086369163253508,7.1076011846002,2.02604430287664,0.147755102040816,-1.96078620890671,-2.01119024880363,
0.119195,0.0520458333333333,0.208183333333333,0.13823662445845,6.0965283657917,1.9962799075522,0.157142857142857,-1.88865555474049,-1.82484534311903,
0.09109,0.0426629166666667,0.170651666666667,0.105403057566868,6.49819494584837,1.72413393599876,0.147142857142857,-1.93057294737365,-1.89751466030159,
0.09889,0.0532408333333333,0.212963333333333,0.12696074095737,6.74789128397376,2.1266672427011,0.137857142857143,-2.01668915112715,-1.95923964047729,
0.0690766666666667,0.048045,0.19218,0.105736864195984,6.67284522706209,2.12094174944866,0.147755102040816,-1.97796806414646,-1.95057951202834,
0.141676666666667,0.07390375,0.295615,0.175746058403722,6.69767441860465,2.12306003335899,0.143333333333333,-1.94425175634566,-1.92156927230062,
0.0563866666666667,0.0326754166666667,0.130701666666667,0.0728404123943418,6.80529300567108,2.11782075931349,0.14078231292517,-2.01041912083691,-1.97460943825404,
0.0925916666666667,0.0519791666666667,0.207916666666667,0.117283698426792,6.4228367528992,1.55996202028219,0.147142857142857,-1.93057294737365,-1.88739564606131,
0.158278333333333,0.0837591666666667,0.335036666666667,0.198489766577804,6.59340659340659,2.25640718761838,0.147142857142857,-1.93057294737365,-1.91026167216119,
0.131438333333333,0.0652304166666667,0.260921666666667,0.15917387408638,7.07964601769912,2.00898593852539,0.14078231292517,-2.01041912083691,-2.00667347566609,
0.06072,0.03193875,0.127755,0.0778259972988175,6.71641791044776,2.12857857344804,0.139761904761905,-2.01514009393895,-1.95428653717312,
0.154621666666667,0.0706241666666667,0.282496666666667,0.202381518960271,6,1.65702203615513,0.166666666666667,-1.79175946922805,-1.79175946922805,
0.0718783333333333,0.0443004166666667,0.177201666666667,0.0963952388606408,6.83760683760684,2.03687435069761,0.145918367346939,-1.98408042170864,-1.9743795950306,
0.056435,0.0241045833333333,0.0964183333333333,0.0582127723432658,7.05882352941176,1.67504492553166,0.139081632653061,-2.00117436728773,-1.99433533229808,
0.0922216666666667,0.0417516666666667,0.167006666666667,0.107257596804246,6.59340659340659,2.35035265758563,0.142857142857143,-1.94591014905531,-1.90806956207406,
0.0942766666666667,0.042025,0.1681,0.103868164971008,6.44583706356312,2.07116418001338,0.143333333333333,-1.94425175634567,-1.88925132725009,
0.100673333333333,0.0602229166666667,0.240891666666667,0.137282899720087,6.0965283657917,1.98485857024929,0.157142857142857,-1.88865555474049,-1.82484534311903,
0.12743,0.0900158333333333,0.360063333333333,0.202724239629437,6.0965283657917,2.04194625488622,0.157142857142857,-1.88865555474049,-1.82484534311903,
0.0552883333333333,0.0248491666666667,0.0993966666666667,0.0594963919774412,7.17131474103586,1.73407468672047,0.14078231292517,-2.01041912083691,-2.01725038271517,
0.095995,0.0479529166666667,0.191811666666667,0.116266502090384,6.59340659340659,1.71884486986381,0.139863945578231,-2.0017038654976,-1.92912568066983,
0.0870233333333333,0.0391045833333333,0.156418333333333,0.104357272040705,6.92307692307692,2.10620638699292,0.142857142857143,-1.94591014905531,-1.94038149148845,
0.06738,0.0353375,0.14135,0.0806791301322027,7.13577799801784,2.11058871913429,0.138571428571429,-2.0064303681643,-2.00567916828081,
0.136766666666667,0.0845783333333333,0.338313333333333,0.177536457132362,6,1.59856900066581,0.166666666666667,-1.79175946922805,-1.79175946922805,
0.0705533333333333,0.0423583333333333,0.169433333333333,0.0966552148963866,7.17131474103586,1.95870425124556,0.137448979591837,-2.02149122929195,-2.01280317354851,
0.0688066666666667,0.0315133333333333,0.126053333333333,0.0745454924861323,6.4343163538874,1.94283066591253,0.147142857142857,-1.93057294737365,-1.88834932663558,
0.12589,0.0571604166666667,0.228641666666667,0.128733517974147,7.14285714285714,2.09363976108222,0.139761904761905,-2.00941475226559,-2.01088952081839,
0.0766566666666667,0.0395520833333333,0.158208333333333,0.0918813679879296,6.50406504065041,2.12398152632194,0.143333333333333,-1.94425175634567,-1.89795345950897,
0.0886,0.04084125,0.163365,0.0938849603829661,7.1076011846002,1.7371776235036,0.147755102040816,-1.96078620890671,-2.01119024880363,
0.130713333333333,0.04698875,0.187955,0.122988348285067,6.52173913043478,1.82381028944368,0.157142857142857,-1.88865555474049,-1.90392808039626,
0.07738,0.028455,0.11382,0.0705373818151293,6.52173913043478,1.88683743449193,0.157142857142857,-1.88865555474049,-1.90392808039626,
0.0695466666666667,0.0412525,0.16501,0.0931406641412153,7.05882352941176,2.20513845912768,0.139761904761905,-2.01514009393895,-2.00394757995129,
0.105513333333333,0.0495195833333333,0.198078333333333,0.113585388731708,6.80529300567108,2.08457329728918,0.14078231292517,-2.01041912083691,-1.97131811926713,
0.101931666666667,0.04618875,0.184755,0.111402010978258,6.56335460346399,1.93938179895932,0.147142857142857,-1.93057294737365,-1.90763510554104,
0.0886933333333333,0.03934125,0.157365,0.099411492880183,6.4228367528992,2.05201476328533,0.147142857142857,-1.93057294737365,-1.88739564606131,
0.084925,0.05134875,0.205395,0.123104699364222,6.64206642066421,2.05872993660786,0.163265306122449,-1.89520637407333,-1.94898420128289,
0.111055,0.0440804166666667,0.176321666666667,0.10412905662366,6.69767441860465,1.87240320226789,0.143333333333333,-1.94425175634567,-1.92022761231381,
0.128633333333333,0.0459991666666667,0.183996666666667,0.129175379018002,6.78605089538172,2.14536323882465,0.139761904761905,-2.00941475226559,-1.96181560110628,
0.062445,0.0361129166666667,0.144451666666667,0.0853393641260845,6.18556701030928,2.07749903960463,0.157142857142857,-1.88865555474049,-1.8459399647933,
0.119695,0.0469141666666667,0.187656666666667,0.117274294024261,6.6543438077634,2.11537228335806,0.147755102040816,-1.96078620890671,-1.93694730283875,
0.130858333333333,0.08010875,0.320435,0.20300796311694,6.0965283657917,1.71260950196681,0.157142857142857,-1.88865555474049,-1.82484534311903,
0.112271666666667,0.0589395833333333,0.235758333333333,0.136532782917185,6.0965283657917,2.12184874422719,0.157142857142857,-1.88865555474049,-1.82484534311903,
