lijphart,raes,loosemorehanby,gallagher,enp,pca,governability,entropy,entropyseatprop,
0.0268,0.0150416666666667,0.0601666666666667,0.0363402287034936,4.73684210526316,NaN,0.231428571428571,-1.66304365162655,-1.70988538143287,
0.0203666666666667,0.00867083333333334,0.0346833333333333,0.020729447653037,5.39325842696629,NaN,0.211428571428571,-1.73626002113932,-1.80325905301423,
0.00796666666666665,0.0064125,0.02565,0.0148125416080053,7.04500978473581,NaN,0.14202947845805,-1.99691296746132,-2.00030348499941,
0.0144,0.00702916666666667,0.0281166666666667,0.0164670462169483,6.79245283018868,NaN,0.158820861678004,-1.92673305684867,-1.98329608524153,
0.0190166666666667,0.00644166666666667,0.0257666666666667,0.0176635846368234,6.00500417014178,NaN,0.176689342403628,-1.8792149121499,-1.91201887271386,
0.02545,0.00791250000000001,0.03165,0.0223156024142552,5.36512667660209,NaN,0.211464002267573,-1.78831861978214,-1.85727750383897,
0.0287,0.00989583333333333,0.0395833333333333,0.0270524849957346,5.15759312320917,NaN,0.223117913832199,-1.742395624754,-1.80089281557787,
0.01205,0.00610416666666666,0.0244166666666667,0.0135850816870729,5.84890333062551,NaN,0.195555555555555,-1.7760284112262,-1.852859897259,
0.0119666666666667,0.00689166666666667,0.0275666666666667,0.0153403426008388,6.75422138836773,NaN,0.153619614512471,-1.97629642650203,-1.97935556504897,
0.00705,0.00417916666666667,0.0167166666666667,0.0116157340610819,6.58737419945105,NaN,0.154421768707483,-1.96397167319639,-1.96807493680058,
0.01945,0.00598333333333334,0.0239333333333333,0.0161488647691822,5.74162679425837,NaN,0.242993197278911,-1.74778241536769,-1.92567488350489,
0.00983333333333333,0.00602916666666667,0.0241166666666667,0.0149853354242665,5.93569661995054,NaN,0.178922902494331,-1.82187986978781,-1.88601987827636,
0.0211833333333334,0.0101041666666667,0.0404166666666667,0.0270522693646536,5.22496371552975,NaN,0.213968253968254,-1.70470459015065,-1.78155241377711,
0.0321,0.0119666666666667,0.0478666666666667,0.029780451268874,5.01742160278746,NaN,0.243979591836734,-1.66995265286673,-1.78840731705291,
0.0113166666666667,0.0063875,0.02555,0.0152987653822857,6.08108108108108,NaN,0.169648526077097,-1.89899323487948,-1.91488766382489,
0.0174333333333333,0.008225,0.0329,0.0196117595108422,6.37732506643047,NaN,0.159172335600907,-1.94021412888928,-1.94540588214469,
0.0184,0.009275,0.0371,0.0205860861856848,6.26086956521739,NaN,0.165680272108843,-1.89385177577602,-1.92502831330804,
0.0168166666666667,0.00952083333333334,0.0380833333333333,0.0218518814343805,6.02006688963211,NaN,0.174452947845805,-1.87506747128656,-1.91838978318973,
0.0101333333333333,0.00469166666666667,0.0187666666666667,0.011656710037094,7.39219712525667,NaN,0.136734693877551,-2.03020381125687,-2.03645235688038,
