"","lijphart","raes","loosemorehanby","gallagher","enp","pca","governability","entropy","entropyseatprop","X","dm"
"627",0.0148,0.0111541666666667,0.0446166666666667,0.0253281573659743,5.69620253164557,1.75176943764913,0.182539682539682,-1.82148906533189,-1.84201277421955,NA,10
"628",0.0148066666666667,0.0121916666666667,0.0487666666666667,0.0274635054815173,6.09137055837564,2.14620046645883,0.168333333333333,-1.85275695717051,-1.87145647044507,NA,12
"629",0.0148416666666667,0.00475625,0.019025,0.0138971944610734,7.00389105058366,1.98935168009877,0.150521541950113,-1.97740568691855,-2.01162013535718,NA,15
"630",0.01485,0.0125083333333333,0.0500333333333333,0.0281102936859633,5.88235294117647,1.91094234692428,0.174886621315193,-1.85459349346966,-1.88628953956513,NA,10
"631",0.0149166666666667,0.00972916666666667,0.0389166666666667,0.0255107711456248,6.10169491525424,1.98283067746335,0.19047619047619,-1.7964776806757,-1.87724990874328,NA,10
"632",0.014975,0.00975416666666666,0.0390166666666667,0.0223769334980863,5.07042253521127,1.85772387455275,0.251065759637187,-1.69073024186078,-1.79157002013828,NA,15
"633",0.0149833333333333,0.00963958333333333,0.0385583333333333,0.0228019187789098,6.18556701030928,2.09818779177353,0.171893424036281,-1.87279717979146,-1.90318243032593,NA,15
"634",0.0149833333333333,0.0107333333333333,0.0429333333333333,0.0236146141192271,5.36912751677852,1.99981311187907,0.188888888888889,-1.72541414364004,-1.73230058227191,NA,10
"635",0.0150133333333333,0.0100933333333333,0.0403733333333333,0.0270311836383257,7.21442885771543,2.10637251667708,0.13969387755102,-2.01412660482883,-2.02174858100653,NA,12
"636",0.0151,0.007,0.028,0.0161797884892095,6.9164265129683,NA,0.153367346938775,-1.96169750713564,-1.99108488101075,NA,20
"637",0.0151133333333333,0.009865,0.03946,0.0222363516192143,7.05882352941176,1.75007946289088,0.150963718820861,-1.97844035308811,-2.012631872245,NA,12
"638",0.0151166666666667,0.0105895833333333,0.0423583333333333,0.0225392666621314,6.52173913043478,1.70255284301041,0.165090702947846,-1.92910276545501,-1.97206047017729,NA,15
"639",0.0151333333333333,0.00613333333333333,0.0245333333333333,0.0152531235416808,4.45544554455446,NA,0.211111111111111,-1.71792667814875,-1.68141078205769,NA,20
"640",0.0151666666666667,0.00788333333333333,0.0315333333333333,0.0181742186138008,6.81818181818182,NA,0.156530612244898,-1.95904107976699,-1.99569202184415,NA,20
"641",0.0152,0.00648333333333333,0.0259333333333333,0.0180287578915218,5.4013503375844,NA,0.22001133786848,-1.73883586480272,-1.84760370255207,NA,30
"642",0.01525,0.0088,0.0352,0.0192825482410045,6.07594936708861,2.19166086858745,0.19047619047619,-1.7964776806757,-1.87865662929431,NA,10
"643",0.0153133333333333,0.00794833333333334,0.0317933333333333,0.0183741642289142,6.92974013474495,1.97946179829728,0.153741496598639,-1.96690818368361,-2.00234391785012,NA,12
"644",0.0153533333333333,0.008795,0.03518,0.0218380473282551,5.80645161290323,1.79646409062527,0.169365079365079,-1.86128261680761,-1.8498546464274,NA,12
"645",0.0153533333333333,0.0108483333333333,0.0433933333333334,0.0275704987259933,5.4054054054054,2.3983892075619,0.201138038548752,-1.7767932409864,-1.81985762306149,NA,12
"646",0.0154,0.00819166666666667,0.0327666666666667,0.0212691482355704,5.97014925373134,2.12128035277381,0.184365079365079,-1.80577920373726,-1.86105137222962,NA,20
"647",0.0154333333333333,0.008375,0.0335,0.0195244789374205,6.42857142857143,2.13219225597621,0.157222222222222,-1.89480679984016,-1.90263085418715,NA,10
"648",0.01546,0.0129166666666667,0.0516666666666666,0.031843475522206,5.49199084668192,2.20592745947375,0.193333333333333,-1.71758859451062,-1.74335784033281,NA,12
"649",0.01546,0.0134683333333333,0.0538733333333333,0.0284650452309495,5.0314465408805,1.84639222699258,0.278321995464852,-1.62968310765795,-1.81782777322969,NA,12
"650",0.0154666666666667,0.00683333333333333,0.0273333333333333,0.0167712054824134,6.9364161849711,NA,0.148526077097505,-1.9791651931871,-1.99701585055475,NA,20
"651",0.0154666666666667,0.012175,0.0487,0.0321930202925348,6.38297872340426,1.54157823066578,0.168253968253968,-1.8651219573259,-1.90020920591953,NA,10
"652",0.0155166666666667,0.00851458333333333,0.0340583333333333,0.0229880192225815,6.44583706356311,1.49263641449624,0.16,-1.94007493088157,-1.95802035018603,NA,15
"653",0.0155333333333334,0.0108666666666667,0.0434666666666667,0.0236156301231009,6.58737419945105,1.57600264869499,0.17469387755102,-1.90937308360042,-1.98261851352288,NA,15
"654",0.01558,0.006005,0.02402,0.0152377892826427,7.32451678535097,1.96866270736385,0.14312925170068,-2.010215904276,-2.03442575485782,NA,12
"655",0.0156,0.00980833333333333,0.0392333333333333,0.0225834747843049,5.31365313653137,NA,0.197777777777777,-1.76270516327601,-1.7795439364226,NA,20
"656",0.01568,0.00771666666666667,0.0308666666666667,0.0173517696824016,4.75875743555849,NA,0.23031746031746,-1.65511941314622,-1.70249111096287,NA,24
"657",0.01568,0.00780666666666667,0.0312266666666667,0.0171304225802453,7.47663551401869,2.21621833645335,0.138265306122449,-2.01347872365928,-2.04061876313813,NA,8
"658",0.0157166666666667,0.00979166666666667,0.0391666666666667,0.0233623361417475,5.95533498759305,2.21681045307718,0.179761904761905,-1.80119568919465,-1.85381081099011,NA,15
"659",0.0157533333333333,0.00780333333333333,0.0312133333333333,0.0186891816597493,6.62373505059798,1.45287298218046,0.164387755102041,-1.90097172479702,-1.962497490008,NA,12
"660",0.0158266666666667,0.00564333333333333,0.0225733333333333,0.014660592681668,6.13287904599659,NA,0.172868480725623,-1.89610119624469,-1.92740858423961,NA,24
"661",0.0158333333333333,0.00814166666666667,0.0325666666666667,0.0185639435465636,6.89655172413793,NA,0.156360544217687,-1.95502211816478,-1.99921656820421,NA,20
"662",0.01584,0.00627,0.02508,0.0146834146800622,7.20720720720721,NA,0.137551020408163,-2.02356239303909,-2.01901925593534,NA,24
"663",0.0158666666666667,0.00834166666666667,0.0333666666666667,0.0208875561040539,5.61184723304754,NA,0.216303854875283,-1.80405731215151,-1.89647508715862,NA,20
"664",0.0158666666666667,0.00950625,0.038025,0.0253091578726401,6.52765185856754,1.64471653708027,0.15968253968254,-1.94257970656399,-1.97053579888351,NA,15
"665",0.01595,0.0139833333333333,0.0559333333333333,0.0323285133864485,5.27086383601757,1.86158759410615,0.193333333333333,-1.71758859451062,-1.72420838623073,NA,10
