wpe,lijphart,loosemorehanby,raes,gallagher,enp,governability,entropy,
1,0.08601,0.116813333333333,0.0333752380952381,0.0790920662723021,4.10958904109589,0.332698412698413,-1.46756353694575,
1,0.0358866666666667,0.0905516666666666,0.0258719047619048,0.0556290436482798,4.92476060191519,0.233333333333333,-1.52834489081247,
1,0.13435,0.163125,0.0466071428571429,0.112802958491542,3.56259277585354,0.333333333333333,-1.09861228866811,
1,0.190823333333333,0.209141666666667,0.0597547619047619,0.160541819318208,3.47994200096665,0.34,-1.36796565201965,
1,0.12955,0.212973333333333,0.0608495238095238,0.127817667738506,4.19336051252184,0.28,-1.46315431020412,
1,0.197445,0.199246666666667,0.056927619047619,0.163368783389334,4.14269275028769,0.277777777777778,-1.40672369477982,
1,0.147105,0.181388333333333,0.0518252380952381,0.139812268278256,5.30973451327434,0.193333333333333,-1.68838702255263,
1,0.0993116666666667,0.20936,0.0598171428571428,0.129451123659344,4.66623460790668,0.242222222222222,-1.64201677526324,
1,0.124835,0.158248333333333,0.0452138095238095,0.105038896181896,2.67161410018553,1,-2.22044604925031E-16,
1,0.0407016666666667,0.0762583333333333,0.0217880952380952,0.0498218071675892,4.41176470588235,0.28,-1.46315431020412,
1,0.19084,0.25293,0.0722657142857143,0.16368424736703,2.67956829177521,1,-2.22044604925031E-16,
1,0.229293333333333,0.26701,0.0762885714285714,0.188335196753318,2.4283305227656,1,-2.22044604925031E-16,
1,0.0714433333333334,0.144061666666667,0.0411604761904762,0.0980039580691628,5.44629349470499,0.193333333333333,-1.71758859451062,
1,0.173093333333333,0.206243333333333,0.0589266666666667,0.144697879793267,5.03848845346396,0.226031746031746,-1.64248306534775,
1,0.181201666666667,0.181201666666667,0.0517719047619048,0.146448043488695,4.5,0.277222222222222,-1.45261780649077,
1,0.182033333333333,0.195435,0.0558385714285714,0.149128226732344,4.18848167539267,0.231111111111111,-1.59118916307688,
1,0.208575,0.208575,0.0595928571428571,0.162213165601453,1.83908045977011,1,-2.22044604925031E-16,
1,0.057225,0.127928333333333,0.0365509523809524,0.0757681318966695,3.60721442885772,0.333333333333333,-1.242453324894,
1,0.0851066666666667,0.156365,0.0446757142857143,0.0974508577865446,4.12844036697248,0.233333333333333,-1.60582529314988,
