wpe,lijphart,loosemorehanby,raes,gallagher,enp,governability,entropy,
1,0.070735,0.118221666666667,0.033777619047619,0.0736997601006197,4.79360852197071,0.233333333333333,-1.60582529314988,
1,0.106406666666667,0.285438333333333,0.0815538095238095,0.156847350250349,4.28316478286734,0.333333333333333,-1.09861228866811,
1,0.201401666666667,0.23776,0.0679314285714286,0.16629948588482,3.85852090032154,0.333333333333333,-1.242453324894,
1,0.0899666666666667,0.156543333333333,0.0447266666666667,0.0934243199362755,5.46697038724374,0.189206349206349,-1.7501623736247,
1,0.140926666666667,0.171113333333333,0.0488895238095238,0.119587086270959,3.1634446397188,0.333333333333333,-1.242453324894,
1,0.125631666666667,0.17026,0.0486457142857143,0.117091332039946,4.20806545879602,0.277777777777778,-1.40672369477982,
1,0.15348,0.16312,0.0466057142857143,0.125782581144785,5.29801324503311,0.246666666666667,-1.63767090278549,
1,0.128026666666667,0.2076,0.0593142857142857,0.126618745068721,4.58015267175573,0.233333333333333,-1.52834489081247,
1,0.151443333333333,0.193606666666667,0.0553161904761905,0.131576583234083,4.76505625413633,0.231388888888889,-1.62069988664183,
1,0.142615,0.187295,0.0535128571428571,0.125895688656213,3.75391032325339,0.277777777777778,-1.40672369477982,
1,0.109438333333333,0.175816666666667,0.0502333333333333,0.113322811447848,3.68098159509202,0.333333333333333,-1.09861228866811,
1,0.240723333333333,0.323776666666667,0.092507619047619,0.215769033768364,3.98230088495575,0.333333333333333,-1.242453324894,
1,0.068225,0.121843333333333,0.034812380952381,0.0789089345032896,5.06685432793807,0.2,-1.70947277658421,
1,0.11835,0.163988333333333,0.0468538095238095,0.112891234922036,4.15464512406232,0.277777777777778,-1.40672369477982,
1,0.131183333333333,0.131183333333333,0.0374809523809524,0.104392729964516,2.68356317554976,1,-2.22044604925031E-16,
1,0.0693283333333333,0.114988333333333,0.0328538095238095,0.0714137609677263,3.4833091436865,0.333333333333333,-1.242453324894,
1,0.257783333333333,0.257783333333333,0.073652380952381,0.200394484947122,2.82574568288854,1,-2.22044604925031E-16,
1,0.26151,0.27849,0.0795685714285714,0.208190835766664,3.74414976599064,0.366666666666667,-1.32258542202892,
1,0.0606283333333333,0.15104,0.0431542857142857,0.0856841013549188,4.63917525773196,0.290634920634921,-1.51529089726437,
1,0.0924933333333333,0.160438333333333,0.0458395238095238,0.103622124031931,3.94304490690033,0.277777777777778,-1.40672369477982,
1,0.154663333333333,0.191423333333333,0.054692380952381,0.135593667020666,4.5859872611465,0.239444444444444,-1.59484422722008,
1,0.110376666666667,0.163228333333333,0.0466366666666667,0.103462435547615,5.73705179282869,0.2,-1.6094379124341,
1,0.29685,0.311988333333333,0.0891395238095238,0.243709386040925,3.36448598130841,0.4,-1.22752941145721,
1,0.102343333333333,0.116148333333333,0.0331852380952381,0.0839087233413652,3.19007532122286,0.4,-1.22752941145721,
1,0.0833766666666667,0.164511666666667,0.0470033333333333,0.103552135352735,5.21739130434783,0.201587301587301,-1.73191010723079,
1,0.218435,0.271363333333333,0.077532380952381,0.187138304574154,3.81760339342524,0.366666666666667,-1.32258542202892,
1,0.12908,0.161023333333333,0.0460066666666667,0.108913694488904,2.86852589641434,1,-2.22044604925031E-16,
1,0.113583333333333,0.171796666666667,0.0490847619047619,0.116944768456928,4.49157829070493,0.277777777777778,-1.40672369477982,
1,0.180286666666667,0.231125,0.0660357142857143,0.156502317820962,3.47322720694645,0.4,-1.22752941145721,
1,0.109876666666667,0.13338,0.0381085714285714,0.0948275109665497,4.07932011331445,0.333333333333333,-1.09861228866811,
1,0.21647,0.291643333333333,0.0833266666666667,0.192890850936482,4.0133779264214,0.26,-1.56327024540059,
1,0.184106666666667,0.19931,0.0569457142857143,0.151645585686934,4.50281425891182,0.286666666666667,-1.49452855425168,
1,0.106421666666667,0.235305,0.06723,0.13634998008597,4.5,0.230555555555556,-1.59641070481801,
1,0.0776133333333333,0.107455,0.0307014285714286,0.0807239021638297,4.35835351089588,0.34,-1.36796565201965,
1,0.15975,0.15975,0.0456428571428571,0.127497313228772,5.0561797752809,0.225476190476191,-1.64341688711626,
1,0.150213333333333,0.256038333333333,0.0731538095238095,0.155516245283965,4.23778693349029,0.333333333333333,-1.09861228866811,
1,0.127946666666667,0.147511666666667,0.0421461904761905,0.10603327361677,4.8780487804878,0.231111111111111,-1.59118916307688,
1,0.0861366666666667,0.207611666666667,0.059317619047619,0.117137041133689,4.8,0.233333333333333,-1.52834489081247,
1,0.092395,0.221686666666667,0.0633390476190476,0.126225125294276,3.25056433408578,0.333333333333333,-1.242453324894,
1,0.06488,0.121421666666667,0.0346919047619048,0.0739186807504631,4.71204188481675,0.26,-1.56327024540059,
1,0.136266666666667,0.13689,0.0391114285714286,0.10906788367801,4.8354600402955,0.191111111111111,-1.71408754118701,
1,0.0700783333333333,0.136911666666667,0.039117619047619,0.0847530077145742,5.47112462006079,0.21047619047619,-1.75358236528789,
1,0.116963333333333,0.172621666666667,0.0493204761904762,0.110687573113095,3.63269424823411,0.333333333333333,-1.09861228866811,
1,0.180205,0.273525,0.07815,0.176640326920113,3.62903225806452,0.24,-1.6094379124341,
1,0.0968533333333333,0.148235,0.0423528571428571,0.0905082844888307,4.14507772020725,0.28,-1.41293362607351,
1,0.0603983333333334,0.0873883333333334,0.0249680952380953,0.0600585052724055,3.6697247706422,0.333333333333333,-1.09861228866811,
1,0.12349,0.218936666666667,0.0625533333333333,0.133188584074529,5.11727078891258,0.19047619047619,-1.7096021972882,
1,0.0665283333333333,0.0882983333333333,0.0252280952380952,0.0608256165196868,3.84820951362908,0.4,-1.22752941145721,
1,0.0618083333333333,0.135845,0.0388128571428571,0.0772076201801926,4.02684563758389,0.230555555555556,-1.60609218095022,
1,0.10222,0.16361,0.0467457142857143,0.101396423863084,4.41717791411043,0.247222222222222,-1.49143868922965,
2,0.133766666666667,0.19441,0.0555457142857143,0.132534040826415,5.51301684532925,0.193333333333333,-1.709476590723,
2,0.132226666666667,0.208793333333333,0.0596552380952381,0.132870232056193,5.29411764705882,0.190555555555556,-1.70788086351591,
2,0.0871166666666666,0.202663333333333,0.0579038095238095,0.1134141689169,5.4421768707483,0.2,-1.6094379124341,
2,0.118533333333333,0.150946666666667,0.043127619047619,0.105133729971773,4.93488690884167,0.24,-1.6094379124341,
2,0.06505,0.104136666666667,0.0297533333333333,0.0668618951438128,5.96026490066225,0.184920634920635,-1.81094412987542,
2,0.0813533333333333,0.155413333333333,0.0444038095238095,0.0983476962956767,4.3557168784029,0.28,-1.46315431020412,
2,0.192793333333333,0.196773333333333,0.0562209523809524,0.152676763749069,3.59281437125749,0.344523809523809,-1.40145051685183,
2,0.0913966666666667,0.14965,0.0427571428571429,0.097197735113073,4.97237569060773,0.24,-1.6094379124341,
2,0.08565,0.21058,0.0601657142857143,0.123055122291688,5.70975416336241,0.182539682539683,-1.80274924215853,
2,0.16074,0.231306666666667,0.066087619047619,0.15150305941172,4.50845335003131,0.274761904761905,-1.46243933930571,
2,0.120013333333333,0.230786666666667,0.0659390476190476,0.140734975633872,4.33734939759036,0.277777777777778,-1.40672369477982,
2,0.105656666666667,0.123356666666667,0.0352447619047619,0.0937851877667494,4.60652591170825,0.231111111111111,-1.59118916307688,
2,0.14721,0.22501,0.0642885714285714,0.154507878583729,4.87144790257104,0.233333333333333,-1.58588130530282,
2,0.0869933333333333,0.209816666666667,0.059947619047619,0.124355944011982,5.22117476432197,0.2,-1.6094379124341,
2,0.164676666666667,0.176686666666667,0.0504819047619048,0.13574976423143,4.5598480050665,0.253333333333333,-1.54673574087732,
2,0.0872866666666667,0.176096666666667,0.0503133333333333,0.103863946423514,5.54699537750385,0.181587301587302,-1.78765309785683,
2,0.192583333333333,0.21837,0.0623914285714286,0.168161758831589,4.53972257250946,0.233333333333333,-1.52834489081247,
2,0.157973333333333,0.2432,0.0694857142857143,0.153703811309646,4.86815415821501,0.233333333333333,-1.52834489081247,
2,0.100713333333333,0.176553333333333,0.0504438095238095,0.112624703378571,4.86486486486486,0.28,-1.46315431020412,
2,0.0907266666666667,0.185886666666667,0.0531104761904762,0.111122063215787,5.31365313653137,0.22031746031746,-1.67116646466486,
2,0.1359,0.26954,0.0770114285714286,0.169177671793098,5.01043841336117,0.191111111111111,-1.71408754118701,
2,0.03461,0.0958933333333333,0.0273980952380952,0.0663662546446276,4.58891013384321,0.231111111111111,-1.59118916307688,
