FPP__governability,FPP__loosemorehanby,FPP__entropy,FPP__maxdelta,FPP__gallagher,FPP__truedisp,FPP__lijphart,FPP__raes,FPP__enp,PV__governability,PV__loosemorehanby,PV__entropy,PV__maxdelta,PV__gallagher,PV__truedisp,PV__lijphart,PV__raes,PV__enp,MMP_0__governability,MMP_0__loosemorehanby,MMP_0__entropy,MMP_0__maxdelta,MMP_0__gallagher,MMP_0__truedisp,MMP_0__lijphart,MMP_0__raes,MMP_0__enp,
0.233333333333333,0.211657142857143,-0.529333718740148,0.0957,0.129075099165136,0.00604734693877551,0.0957,0.0604734693877551,4.53703703703704,0.333333333333333,0.383162857142857,-0.680209176673107,0.263911428571429,0.248099004267182,0.0109475102040816,0.263911428571429,0.109475102040816,3.19010416666667,0.2,0.0162514285714286,-0.0843625751396021,0.00676857142857143,0.00910111004667192,0.000464326530612245,0.00676857142857143,0.00464326530612245,6.14035087719298,
0.195,0.141428571428571,-0.398734912623203,0.0803914285714286,0.0941395922694222,0.00404081632653061,0.0803914285714286,0.0404081632653061,4.92957746478873,0.277777777777778,0.311825714285714,-0.601338427819948,0.194677142857143,0.199450207524667,0.00890930612244898,0.194677142857143,0.0890930612244898,3.71775417298938,0.2,0.0157142857142857,-0.0837070348782617,0.00822000000000001,0.00927018349553105,0.000448979591836735,0.00822000000000001,0.00448979591836735,6.14035087719298,
0.233333333333333,0.201182857142857,-0.457187117263921,0.122628571428571,0.126636410084871,0.00574808163265306,0.122628571428571,0.0574808163265306,4.73887814313346,0.395,0.429754285714286,-0.618783140583276,0.308342857142857,0.28278665202457,0.012278693877551,0.308342857142857,0.12278693877551,2.88915094339623,0.2,0.0166,-0.0857491984182664,0.00712571428571429,0.00943748236922262,0.000474285714285714,0.00712571428571429,0.00474285714285714,6.14035087719298,
0.277777777777778,0.241517142857143,-0.581341836307903,0.136402857142857,0.145604135313555,0.00690048979591837,0.136402857142857,0.0690048979591837,4.36720142602496,1,0.446394285714286,-0.521677745222276,0.393902857142857,0.321503789510151,0.0127541224489796,0.393902857142857,0.127541224489796,2.53360910031024,0.2,0.0164885714285714,-0.0830731292145521,0.00783142857142857,0.00975375050837327,0.000471102040816326,0.00783142857142857,0.00471102040816326,6.14035087719298,
0.232222222222222,0.217454285714286,-0.555981345596327,0.0971428571428571,0.132301925572548,0.00621297959183673,0.0971428571428571,0.0621297959183673,4.71153846153846,0.277777777777778,0.389468571428571,-0.627699709164379,0.237608571428571,0.24446318432393,0.0111276734693878,0.237608571428571,0.111276734693878,3.27540106951872,0.2,0.0163771428571429,-0.0786113226327826,0.00900285714285715,0.00993876763189564,0.000467918367346939,0.00900285714285715,0.00467918367346939,6.14035087719298,
0.190555555555556,0.147114285714286,-0.449689577938657,0.0826228571428571,0.0899595118905824,0.00420326530612245,0.0826228571428571,0.0420326530612245,5.1578947368421,0.333333333333333,0.423908571428571,-0.649228305594828,0.254051428571429,0.259232894076791,0.0121116734693878,0.254051428571429,0.121116734693878,3.12101910828025,0.2,0.01178,-0.0603702702954954,0.00670857142857142,0.00708112639489002,0.000336571428571428,0.00670857142857142,0.00336571428571428,6.21827411167513,
0.190555555555556,0.167294285714286,-0.463727235548744,0.0988885714285714,0.106601704087157,0.00477983673469388,0.0988885714285714,0.0477983673469388,4.8804780876494,0.34,0.310422857142857,-0.529226762086206,0.240105714285714,0.206858536025301,0.00886922448979592,0.240105714285714,0.0886922448979592,3.74617737003058,0.18547619047619,0.00983428571428572,-0.051019325922989,0.00812285714285714,0.00702799416909379,0.000280979591836735,0.00812285714285714,0.00280979591836735,6.20253164556962,
0.193333333333333,0.136885714285714,-0.367091923388625,0.0688285714285714,0.0835580879706215,0.00391102040816327,0.0688285714285714,0.0391102040816327,5.34934497816594,0.366666666666667,0.362237142857143,-0.560261321635777,0.281302857142857,0.248192311430192,0.0103496326530612,0.281302857142857,0.103496326530612,3.27102803738318,0.2,0.0160628571428571,-0.0799010324641832,0.00950571428571428,0.00981642646646062,0.000458938775510204,0.00950571428571428,0.00458938775510204,6.14035087719298,
0.277777777777778,0.241185714285714,-0.54355056101331,0.163422857142857,0.154296826980747,0.00689102040816326,0.163422857142857,0.0689102040816326,4.34397163120567,0.28,0.37424,-0.619464318816313,0.225102857142857,0.232714243181615,0.0106925714285714,0.225102857142857,0.106925714285714,3.40751043115438,0.2,0.0128485714285714,-0.0702755730990448,0.00628000000000001,0.0076050869119804,0.000367102040816327,0.00628000000000001,0.00367102040816327,6.14035087719298,
0.2,0.165394285714286,-0.506350727746994,0.0774742857142857,0.103892614889469,0.00472555102040816,0.0774742857142857,0.0472555102040816,4.80392156862745,0.333333333333333,0.316934285714286,-0.563859493560268,0.234685714285714,0.216147063314753,0.00905526530612245,0.234685714285714,0.0905526530612245,3.53025936599424,0.2,0.0185542857142857,-0.0985584139422224,0.00604571428571429,0.0104609048658443,0.000530122448979592,0.00604571428571429,0.00530122448979592,5.88942307692308,
0.233333333333333,0.19418,-0.49851256626556,0.0944028571428571,0.118330944527005,0.005548,0.0944028571428571,0.05548,4.72972972972973,1,0.367331428571429,-0.464169180553978,0.3404,0.279117355510077,0.0104951836734694,0.3404,0.104951836734694,2.9482551143201,0.2,0.0122714285714286,-0.0632473073345596,0.00868857142857143,0.00801071883956306,0.000350612244897959,0.00868857142857143,0.00350612244897959,6.14035087719298,
0.228095238095238,0.17694,-0.466711735069242,0.0931028571428571,0.10636792726673,0.00505542857142857,0.0931028571428571,0.0505542857142857,5.03080082135524,0.30952380952381,0.391225714285714,-0.6702413635642,0.242597142857143,0.250924602937184,0.0111778775510204,0.242597142857143,0.111778775510204,3.25365205843293,0.2,0.0140428571428572,-0.0696163533928307,0.00738857142857144,0.00894502666518197,0.000401224489795919,0.00738857142857144,0.00401224489795919,6.14035087719298,
0.188888888888889,0.189342857142857,-0.519338288098548,0.0812971428571428,0.116357735401455,0.00540979591836735,0.0812971428571428,0.0540979591836735,4.81335952848723,0.275873015873016,0.232597142857143,-0.54421185837225,0.152725714285714,0.153680227692678,0.00664563265306123,0.152725714285714,0.0664563265306123,4.45454545454545,0.2,0.0161771428571429,-0.0775352635119343,0.00986857142857145,0.00975726500655606,0.000462204081632653,0.00986857142857145,0.00462204081632653,6.14035087719298,
0.233333333333333,0.16552,-0.390559454505431,0.124351428571429,0.11967521121599,0.00472914285714286,0.124351428571429,0.0472914285714286,4.75728155339806,0.279444444444444,0.320865714285714,-0.619379930400363,0.184657142857143,0.200750411227881,0.00916759183673469,0.184657142857143,0.0916759183673469,3.83411580594679,0.2,0.0113514285714286,-0.0585844453037439,0.0065,0.00697466669527684,0.000324326530612245,0.0065,0.00324326530612245,6.29820051413882,
0.2,0.129911428571429,-0.437042707640068,0.0535685714285714,0.0738800626498303,0.00371175510204082,0.0535685714285714,0.0371175510204082,5.24625267665953,0.335,0.351314285714286,-0.559149775363321,0.268674285714286,0.234716108122653,0.0100375510204082,0.268674285714286,0.100375510204082,3.39335180055402,0.2,0.01388,-0.0668252593698897,0.0107114285714286,0.00911034307918248,0.000396571428571429,0.0107114285714286,0.00396571428571429,6.14035087719298,
