wpe,lijphart,loosemorehanby,raes,gallagher,enp,governability,entropy,
1,0.0654916666666667,0.134868333333333,0.0385338095238095,0.0771823177252695,4.21299005266238,0.254444444444444,-1.54065853795926,
1,0.147143333333333,0.194235,0.0554957142857143,0.127679009227133,4.50845335003131,0.277777777777778,-1.40672369477982,
1,0.0685666666666667,0.132065,0.0377328571428571,0.0801427029152097,5.01742160278746,0.191111111111111,-1.71408754118701,
1,0.121501666666667,0.125731666666667,0.0359233333333333,0.0967815581893346,4.6875,0.233333333333333,-1.58588130530282,
1,0.0851516666666667,0.162495,0.0464271428571429,0.101182558965905,5.04201680672269,0.248253968253968,-1.5638679389308,
1,0.06201,0.152921666666667,0.0436919047619048,0.0851388601540644,5.65593087195601,0.193333333333333,-1.709476590723,
1,0.109095,0.142568333333333,0.0407338095238095,0.098947179357361,4.32952495490078,0.297222222222222,-1.36712755586317,
1,0.068915,0.11727,0.0335057142857143,0.0735284641784693,4.82573726541555,0.246666666666667,-1.63767090278549,
1,0.105411666666667,0.121595,0.0347414285714286,0.0884577638700464,4.95867768595041,0.193333333333333,-1.71758859451062,
1,0.08564,0.11839,0.0338257142857143,0.0769024853485099,3.20998662505573,0.297222222222222,-1.36712755586317,
1,0.063755,0.09525,0.0272142857142857,0.0622744207341809,4.41717791411043,0.28,-1.41293362607351,
1,0.0298233333333333,0.0661966666666667,0.0189133333333333,0.0427017547453654,6.23376623376623,0.168253968253968,-1.8651219573259,
1,0.070085,0.16164,0.0461828571428571,0.0931621928413023,4.65717981888745,0.236190476190476,-1.62338939280172,
1,0.123945,0.176296666666667,0.0503704761904762,0.116841202897114,4.67532467532468,0.230555555555555,-1.57556571662346,
1,0.105506666666667,0.154355,0.0441014285714286,0.0982003370100576,4.03813796971397,0.277777777777778,-1.40672369477982,
1,0.102441666666667,0.179611666666667,0.051317619047619,0.112488485595934,4.58015267175572,0.333333333333333,-1.242453324894,
1,0.0715316666666667,0.124843333333333,0.0356695238095238,0.0774308142078391,4.69973890339426,0.208333333333333,-1.58902691517397,
1,0.094825,0.184466666666667,0.0527047619047619,0.105527239664037,4.41446965052115,0.28,-1.41293362607351,
1,0.152228333333333,0.152228333333333,0.0434938095238095,0.118073506095426,3.70179948586118,0.4,-1.22752941145721,
1,0.046495,0.111295,0.0317985714285714,0.0677168565917429,5.63821456538763,0.2,-1.6094379124341,
1,0.07877,0.11557,0.03302,0.0747624349003042,5.83468395461912,0.178888888888889,-1.79065041747987,
1,0.0668833333333334,0.100973333333333,0.0288495238095238,0.0673039315344951,5.23636363636364,0.197777777777778,-1.75328485692628,
1,0.0705333333333333,0.133196666666667,0.0380561904761905,0.0867193990376112,6.45739910313901,0.157222222222222,-1.89480679984016,
1,0.0774366666666667,0.147718333333333,0.0422052380952381,0.0897561563812385,4.91132332878581,0.237777777777778,-1.5997316703001,
1,0.0913583333333333,0.163156666666667,0.0466161904761905,0.0949643863655096,5.55127216653816,0.182698412698413,-1.80445394708627,
1,0.103721666666667,0.201068333333333,0.0574480952380952,0.121495716568299,4.1522491349481,0.303333333333333,-1.38282865189029,
1,0.0491766666666667,0.128425,0.0366928571428571,0.0745437629666106,5.55127216653816,0.191111111111111,-1.71408754118701,
1,0.0689983333333333,0.12699,0.0362828571428571,0.0785989239041406,5.22875816993464,0.193333333333333,-1.68838702255263,
1,0.0837316666666667,0.140183333333333,0.040052380952381,0.0906378446223087,5.14653323802716,0.190555555555556,-1.71768842956413,
1,0.0332083333333333,0.083205,0.0237728571428571,0.0521632432849032,5.52147239263804,0.193333333333333,-1.709476590723,
1,0.104623333333333,0.228215,0.0652042857142857,0.128878430841282,4.64516129032258,0.28,-1.46315431020412,
1,0.163915,0.24333,0.0695228571428571,0.155998446751527,3.57497517378352,0.303333333333333,-1.2945386542812,
1,0.125356666666667,0.161491666666667,0.0461404761904762,0.108340205782013,4.77453580901857,0.253333333333333,-1.51245147001107,
1,0.0828933333333333,0.116895,0.0333985714285714,0.0743695694562709,5.08115737473536,0.190555555555556,-1.72164615135371,
1,0.0851466666666667,0.146601666666667,0.0418861904761905,0.0956159829590337,4.81927710843373,0.233333333333333,-1.52834489081247,
1,0.108208333333333,0.165245,0.0472128571428571,0.103993346488556,3.45655304848776,0.277222222222222,-1.45261780649077,
1,0.086875,0.16834,0.0480971428571429,0.102832311097026,6.22837370242214,0.173333333333333,-1.84755122023257,
1,0.119045,0.183605,0.0524585714285714,0.119179941579949,4.57433290978399,0.311587301587302,-1.5172278823685,
1,0.0811183333333333,0.149778333333333,0.0427938095238095,0.0885286821694905,4.94166094715168,0.233333333333333,-1.52834489081247,
1,0.0922116666666667,0.155688333333333,0.044482380952381,0.094056218797294,4.5,0.28,-1.46315431020412,
1,0.0921,0.164496666666667,0.0469990476190476,0.100060282219159,4.66321243523316,0.275873015873016,-1.45020262081939,
1,0.079445,0.141231666666667,0.0403519047619048,0.0892431916793159,5.15759312320917,0.186031746031746,-1.74220241552429,
1,0.122536666666667,0.169645,0.04847,0.110816103510375,3.44992812649737,0.4,-1.22752941145721,
1,0.0908966666666666,0.199663333333333,0.0570466666666667,0.120951709130821,4.1025641025641,0.233333333333333,-1.52834489081247,
