FPP__governability,FPP__loosemorehanby,FPP__entropy,FPP__maxdelta,FPP__gallagher,FPP__truedisp,FPP__lijphart,FPP__raes,FPP__enp,PV__governability,PV__loosemorehanby,PV__entropy,PV__maxdelta,PV__gallagher,PV__truedisp,PV__lijphart,PV__raes,PV__enp,MMP_0__governability,MMP_0__loosemorehanby,MMP_0__entropy,MMP_0__maxdelta,MMP_0__gallagher,MMP_0__truedisp,MMP_0__lijphart,MMP_0__raes,MMP_0__enp,MMP_10__governability,MMP_10__loosemorehanby,MMP_10__entropy,MMP_10__maxdelta,MMP_10__gallagher,MMP_10__truedisp,MMP_10__lijphart,MMP_10__raes,MMP_10__enp,MMP_20__governability,MMP_20__loosemorehanby,MMP_20__entropy,MMP_20__maxdelta,MMP_20__gallagher,MMP_20__truedisp,MMP_20__lijphart,MMP_20__raes,MMP_20__enp,MMP_30__governability,MMP_30__loosemorehanby,MMP_30__entropy,MMP_30__maxdelta,MMP_30__gallagher,MMP_30__truedisp,MMP_30__lijphart,MMP_30__raes,MMP_30__enp,MMP_40__governability,MMP_40__loosemorehanby,MMP_40__entropy,MMP_40__maxdelta,MMP_40__gallagher,MMP_40__truedisp,MMP_40__lijphart,MMP_40__raes,MMP_40__enp,MMP_50__governability,MMP_50__loosemorehanby,MMP_50__entropy,MMP_50__maxdelta,MMP_50__gallagher,MMP_50__truedisp,MMP_50__lijphart,MMP_50__raes,MMP_50__enp,MMP_60__governability,MMP_60__loosemorehanby,MMP_60__entropy,MMP_60__maxdelta,MMP_60__gallagher,MMP_60__truedisp,MMP_60__lijphart,MMP_60__raes,MMP_60__enp,
0.21,0.202751428571429,-0.543518985372774,0.0812257142857143,0.111997215417279,0.00579289795918367,0.0812257142857143,0.0579289795918367,4.87077534791253,0.28,0.263091428571429,-0.500507836128817,0.196151428571429,0.176624670475017,0.00751689795918367,0.196151428571429,0.0751689795918367,4.0765391014975,0.2,0.0139971428571429,-0.0703567892189715,0.00979714285714287,0.00895047233960537,0.000399918367346939,0.00979714285714287,0.00399918367346939,6.14035087719298,0.2,0.0139971428571429,-0.0703567892189715,0.00979714285714287,0.00895047233960537,0.000399918367346939,0.00979714285714287,0.00399918367346939,6.14035087719298,0.2,0.0139971428571429,-0.0703567892189715,0.00979714285714287,0.00895047233960537,0.000399918367346939,0.00979714285714287,0.00399918367346939,6.14035087719298,0.2,0.0347171428571429,-0.162154292378318,0.0110885714285714,0.023847062369891,0.000991918367346939,0.0110885714285714,0.00991918367346939,5.80568720379147,0.2,0.0347171428571429,-0.162154292378318,0.0110885714285714,0.023847062369891,0.000991918367346939,0.0110885714285714,0.00991918367346939,5.80568720379147,0.2,0.0347171428571429,-0.162154292378318,0.0110885714285714,0.023847062369891,0.000991918367346939,0.0110885714285714,0.00991918367346939,5.80568720379147,0.2,0.0347171428571429,-0.162154292378318,0.0110885714285714,0.023847062369891,0.000991918367346939,0.0110885714285714,0.00991918367346939,5.80568720379147,
0.193333333333333,0.13894,-0.370410675155822,0.0723914285714286,0.0872684381780768,0.00396971428571429,0.0723914285714286,0.0396971428571429,5.14705882352941,0.333333333333333,0.362991428571429,-0.732350323655629,0.197957142857143,0.217226545658618,0.0103711836734694,0.197957142857143,0.103711836734694,3.61890694239291,0.2,0.0103685714285714,-0.0505788072230924,0.0094057142857143,0.00765217696115936,0.000296244897959184,0.0094057142857143,0.00296244897959184,6.14035087719298,0.2,0.0103685714285714,-0.0505788072230924,0.0094057142857143,0.00765217696115936,0.000296244897959184,0.0094057142857143,0.00296244897959184,6.14035087719298,0.2,0.0103685714285714,-0.0505788072230924,0.0094057142857143,0.00765217696115936,0.000296244897959184,0.0094057142857143,0.00296244897959184,6.14035087719298,0.2,0.0325457142857143,-0.150409691628477,0.0113685714285714,0.0242088003900757,0.000929877551020409,0.0113685714285714,0.00929877551020409,5.80568720379147,0.2,0.0325457142857143,-0.150409691628477,0.0113685714285714,0.0242088003900757,0.000929877551020409,0.0113685714285714,0.00929877551020409,5.80568720379147,0.2,0.0325457142857143,-0.150409691628477,0.0113685714285714,0.0242088003900757,0.000929877551020409,0.0113685714285714,0.00929877551020409,5.80568720379147,0.2,0.0325457142857143,-0.150409691628477,0.0113685714285714,0.0242088003900757,0.000929877551020409,0.0113685714285714,0.00929877551020409,5.80568720379147,
0.2,0.124434285714286,-0.394841627383949,0.0664628571428571,0.0794073166319948,0.00355526530612245,0.0664628571428571,0.0355526530612245,5.1255230125523,0.277222222222222,0.35756,-0.685360047208025,0.223365714285714,0.224393448865776,0.010216,0.223365714285714,0.10216,3.51002865329513,0.2,0.0132171428571429,-0.0690635159071268,0.00908,0.00863379075824419,0.000377632653061224,0.00908,0.00377632653061224,6.14035087719298,0.2,0.0132171428571429,-0.0690635159071268,0.00908,0.00863379075824419,0.000377632653061224,0.00908,0.00377632653061224,6.14035087719298,0.2,0.0132171428571429,-0.0690635159071268,0.00908,0.00863379075824419,0.000377632653061224,0.00908,0.00377632653061224,6.14035087719298,0.2,0.0303828571428571,-0.145889924659453,0.00973142857142859,0.0222914712344412,0.000868081632653061,0.00973142857142859,0.00868081632653061,5.80568720379147,0.2,0.0303828571428571,-0.145889924659453,0.00973142857142859,0.0222914712344412,0.000868081632653061,0.00973142857142859,0.00868081632653061,5.80568720379147,0.2,0.0303828571428571,-0.145889924659453,0.00973142857142859,0.0222914712344412,0.000868081632653061,0.00973142857142859,0.00868081632653061,5.80568720379147,0.2,0.0303828571428571,-0.145889924659453,0.00973142857142859,0.0222914712344412,0.000868081632653061,0.00973142857142859,0.00868081632653061,5.80568720379147,
0.250555555555556,0.2193,-0.504258234638784,0.133325714285714,0.14309061735666,0.00626571428571429,0.133325714285714,0.0626571428571429,4.4464609800363,0.333333333333333,0.397851428571429,-0.609455744833137,0.278811428571429,0.268820527110409,0.0113671836734694,0.278811428571429,0.113671836734694,3.08953341740227,0.2,0.0157942857142857,-0.0837631948983164,0.00716285714285714,0.00939747469335485,0.000451265306122449,0.00716285714285714,0.00451265306122449,5.97560975609756,0.2,0.0157942857142857,-0.0837631948983164,0.00716285714285714,0.00939747469335485,0.000451265306122449,0.00716285714285714,0.00451265306122449,5.97560975609756,0.2,0.0157942857142857,-0.0837631948983164,0.00716285714285714,0.00939747469335485,0.000451265306122449,0.00716285714285714,0.00451265306122449,5.97560975609756,0.2,0.0231771428571428,-0.120002647370222,0.00738285714285714,0.0166349239216039,0.000662204081632653,0.00738285714285714,0.00662204081632653,5.80568720379147,0.2,0.0231771428571428,-0.120002647370222,0.00738285714285714,0.0166349239216039,0.000662204081632653,0.00738285714285714,0.00662204081632653,5.80568720379147,0.2,0.0231771428571428,-0.120002647370222,0.00738285714285714,0.0166349239216039,0.000662204081632653,0.00738285714285714,0.00662204081632653,5.80568720379147,0.2,0.0231771428571428,-0.120002647370222,0.00738285714285714,0.0166349239216039,0.000662204081632653,0.00738285714285714,0.00662204081632653,5.80568720379147,
0.207222222222222,0.151377142857143,-0.373089086099146,0.111494285714286,0.0979369579820382,0.0043250612244898,0.111494285714286,0.043250612244898,5.09355509355509,0.303333333333333,0.30646,-0.643782382929475,0.154351428571429,0.183221664524205,0.008756,0.154351428571429,0.08756,3.97727272727273,0.2,0.0141457142857143,-0.0696304413016815,0.00877142857142857,0.0086457954863527,0.000404163265306123,0.00877142857142857,0.00404163265306123,6.21827411167513,0.2,0.0141457142857143,-0.0696304413016815,0.00877142857142857,0.0086457954863527,0.000404163265306123,0.00877142857142857,0.00404163265306123,6.21827411167513,0.2,0.0141457142857143,-0.0696304413016815,0.00877142857142857,0.0086457954863527,0.000404163265306123,0.00877142857142857,0.00404163265306123,6.21827411167513,0.2,0.0141457142857143,-0.0696304413016815,0.00877142857142857,0.0086457954863527,0.000404163265306123,0.00877142857142857,0.00404163265306123,6.21827411167513,0.2,0.0369514285714286,-0.171659995597039,0.0114942857142857,0.0269976337587469,0.00105575510204082,0.0114942857142857,0.0105575510204082,5.87529976019185,0.2,0.0369514285714286,-0.171659995597039,0.0114942857142857,0.0269976337587469,0.00105575510204082,0.0114942857142857,0.0105575510204082,5.87529976019185,0.2,0.0369514285714286,-0.171659995597039,0.0114942857142857,0.0269976337587469,0.00105575510204082,0.0114942857142857,0.0105575510204082,5.87529976019185,
0.208333333333333,0.194417142857143,-0.528853456937733,0.0797542857142857,0.114182760091184,0.00555477551020408,0.0797542857142857,0.0555477551020408,4.64895635673624,0.333333333333333,0.32602,-0.691517577246062,0.166414285714286,0.194134259895841,0.00931485714285714,0.166414285714286,0.0931485714285714,3.84012539184953,0.2,0.0168371428571429,-0.0912910574061379,0.00624,0.00929717139340603,0.000481061224489796,0.00624,0.00481061224489796,6.14035087719298,0.2,0.0168371428571429,-0.0912910574061379,0.00624,0.00929717139340603,0.000481061224489796,0.00624,0.00481061224489796,6.14035087719298,0.2,0.0168371428571429,-0.0912910574061379,0.00624,0.00929717139340603,0.000481061224489796,0.00624,0.00481061224489796,6.14035087719298,0.2,0.0310142857142857,-0.156058133696675,0.00842285714285715,0.0213615296020387,0.000886122448979592,0.00842285714285715,0.00886122448979592,5.80568720379147,0.2,0.0310142857142857,-0.156058133696675,0.00842285714285715,0.0213615296020387,0.000886122448979592,0.00842285714285715,0.00886122448979592,5.80568720379147,0.2,0.0310142857142857,-0.156058133696675,0.00842285714285715,0.0213615296020387,0.000886122448979592,0.00842285714285715,0.00886122448979592,5.80568720379147,0.2,0.0310142857142857,-0.156058133696675,0.00842285714285715,0.0213615296020387,0.000886122448979592,0.00842285714285715,0.00886122448979592,5.80568720379147,
0.192857142857143,0.158725714285714,-0.441264391831167,0.0949457142857143,0.0994867620360024,0.00453502040816327,0.0949457142857143,0.0453502040816327,5.09355509355509,0.464444444444444,0.320922857142857,-0.413744396354708,0.309597142857143,0.249949675555309,0.00916922448979592,0.309597142857143,0.0916922448979592,3.26666666666667,0.2,0.0124628571428571,-0.0635209681559119,0.00923142857142858,0.00837534671837897,0.000356081632653061,0.00923142857142858,0.00356081632653061,6.14035087719298,0.2,0.0124628571428571,-0.0635209681559119,0.00923142857142858,0.00837534671837897,0.000356081632653061,0.00923142857142858,0.00356081632653061,6.14035087719298,0.2,0.0124628571428571,-0.0635209681559119,0.00923142857142858,0.00837534671837897,0.000356081632653061,0.00923142857142858,0.00356081632653061,6.14035087719298,0.2,0.0314685714285714,-0.149363747764711,0.0101485714285714,0.0231336733100545,0.000899102040816326,0.0101485714285714,0.00899102040816326,5.80568720379147,0.2,0.0314685714285714,-0.149363747764711,0.0101485714285714,0.0231336733100545,0.000899102040816326,0.0101485714285714,0.00899102040816326,5.80568720379147,0.2,0.0314685714285714,-0.149363747764711,0.0101485714285714,0.0231336733100545,0.000899102040816326,0.0101485714285714,0.00899102040816326,5.80568720379147,0.2,0.0314685714285714,-0.149363747764711,0.0101485714285714,0.0231336733100545,0.000899102040816326,0.0101485714285714,0.00899102040816326,5.80568720379147,
0.190555555555556,0.114431428571429,-0.339115916356763,0.0806428571428571,0.0757390215119778,0.0032694693877551,0.0806428571428571,0.032694693877551,5.26881720430107,0.277222222222222,0.361182857142857,-0.657371145801029,0.240545714285714,0.232854407065436,0.0103195102040816,0.240545714285714,0.103195102040816,3.43137254901961,0.2,0.0138628571428571,-0.0687306145635087,0.00808,0.00860181471124149,0.000396081632653061,0.00808,0.00396081632653061,6.14035087719298,0.2,0.0138628571428571,-0.0687306145635087,0.00808,0.00860181471124149,0.000396081632653061,0.00808,0.00396081632653061,6.14035087719298,0.2,0.0138628571428571,-0.0687306145635087,0.00808,0.00860181471124149,0.000396081632653061,0.00808,0.00396081632653061,6.14035087719298,0.2,0.0345,-0.163002577576207,0.0114228571428572,0.0242283227750044,0.000985714285714286,0.0114228571428572,0.00985714285714286,5.80568720379147,0.2,0.0345,-0.163002577576207,0.0114228571428572,0.0242283227750044,0.000985714285714286,0.0114228571428572,0.00985714285714286,5.80568720379147,0.2,0.0345,-0.163002577576207,0.0114228571428572,0.0242283227750044,0.000985714285714286,0.0114228571428572,0.00985714285714286,5.80568720379147,0.2,0.0345,-0.163002577576207,0.0114228571428572,0.0242283227750044,0.000985714285714286,0.0114228571428572,0.00985714285714286,5.80568720379147,
0.2,0.119905714285714,-0.405329803844706,0.04896,0.0698923567103772,0.00342587755102041,0.04896,0.0342587755102041,5.23504273504274,0.333333333333333,0.338602857142857,-0.615367090908071,0.24896,0.230136877407462,0.00967436734693878,0.24896,0.0967436734693878,3.40751043115438,0.2,0.0153342857142857,-0.0806598613877897,0.00610285714285716,0.00891471473326602,0.000438122448979592,0.00610285714285716,0.00438122448979592,6.14035087719298,0.2,0.0153342857142857,-0.0806598613877897,0.00610285714285716,0.00891471473326602,0.000438122448979592,0.00610285714285716,0.00438122448979592,6.14035087719298,0.2,0.0153342857142857,-0.0806598613877897,0.00610285714285716,0.00891471473326602,0.000438122448979592,0.00610285714285716,0.00438122448979592,6.14035087719298,0.2,0.0288742857142857,-0.141569467131599,0.00987428571428572,0.0205208379906069,0.000824979591836735,0.00987428571428572,0.00824979591836735,5.80568720379147,0.2,0.0288742857142857,-0.141569467131599,0.00987428571428572,0.0205208379906069,0.000824979591836735,0.00987428571428572,0.00824979591836735,5.80568720379147,0.2,0.0288742857142857,-0.141569467131599,0.00987428571428572,0.0205208379906069,0.000824979591836735,0.00987428571428572,0.00824979591836735,5.80568720379147,0.2,0.0288742857142857,-0.141569467131599,0.00987428571428572,0.0205208379906069,0.000824979591836735,0.00987428571428572,0.00824979591836735,5.80568720379147,
0.21,0.167611428571429,-0.421998984207688,0.123145714285714,0.112152200447901,0.00478889795918367,0.123145714285714,0.0478889795918367,4.93951612903226,0.333333333333333,0.361214285714286,-0.762223311123429,0.140305714285714,0.206032377443697,0.0103204081632653,0.140305714285714,0.103204081632653,3.72907153729072,0.2,0.01302,-0.0646803266888645,0.00886000000000001,0.00810352304336118,0.000372,0.00886000000000001,0.00372,6.14035087719298,0.2,0.01302,-0.0646803266888645,0.00886000000000001,0.00810352304336118,0.000372,0.00886000000000001,0.00372,6.14035087719298,0.2,0.01302,-0.0646803266888645,0.00886000000000001,0.00810352304336118,0.000372,0.00886000000000001,0.00372,6.14035087719298,0.2,0.01302,-0.0646803266888645,0.00886000000000001,0.00810352304336118,0.000372,0.00886000000000001,0.00372,6.14035087719298,0.2,0.0358828571428571,-0.166901025968792,0.0117342857142857,0.0254356680306074,0.00102522448979592,0.0117342857142857,0.0102522448979592,5.80568720379147,0.2,0.0358828571428571,-0.166901025968792,0.0117342857142857,0.0254356680306074,0.00102522448979592,0.0117342857142857,0.0102522448979592,5.80568720379147,0.2,0.0358828571428571,-0.166901025968792,0.0117342857142857,0.0254356680306074,0.00102522448979592,0.0117342857142857,0.0102522448979592,5.80568720379147,
