wpe,lijphart,loosemorehanby,raes,gallagher,enp,governability,entropy,
1,0.0629729166666667,0.165981666666667,0.0414954166666667,0.0927402453456472,7.02439024390244,0.146848072562358,-1.98534786578262,
1,0.060525,0.123755416666667,0.0309388541666667,0.0840923873697356,7.15527950310559,0.139761904761905,-2.01045339748175,
1,0.0623266666666667,0.144350833333333,0.0360877083333333,0.0824005744843276,7.2,0.141655328798186,-2.00921307175415,
1,0.0402579166666667,0.101684166666667,0.0254210416666667,0.0607603491927736,7.52941176470588,0.136632653061224,-2.03171140223916,
1,0.125125416666667,0.166929166666667,0.0417322916666667,0.115693598154751,6.58285714285714,0.165736961451247,-1.93335110907732,
1,0.0604758333333333,0.14311125,0.0357778125,0.0846406010637773,7.15527950310559,0.142097505668934,-1.99687670716923,
1,0.0828070833333333,0.14582625,0.0364565625,0.0879565663350857,7.11111111111111,0.143843537414966,-2.0050994350429,
1,0.0826720833333333,0.187709583333333,0.0469273958333333,0.106192844435025,6.77647058823529,0.153106575963719,-1.96853171203726,
1,0.0833104166666667,0.142124583333333,0.0355311458333333,0.0937403145830277,6.98181818181818,0.147821712018141,-1.99179032803378,
1,0.0223379166666667,0.102750833333333,0.0256877083333333,0.0543875358713715,7.62913907284768,0.138775510204082,-2.01955511790047,
1,0.0597120833333333,0.123659166666667,0.0309147916666667,0.0792892814823423,7.24528301886792,0.137959183673469,-2.01423692654785,
1,0.0641425,0.148350416666667,0.0370876041666667,0.0947589793284418,7.02439024390244,0.147668650793651,-1.98754951864308,
1,0.0642745833333333,0.165607083333333,0.0414017708333333,0.0908140386407086,7.06748466257669,0.144387755102041,-2.00453211440953,
1,0.08301125,0.146750416666667,0.0366876041666667,0.0883532801771137,7.11111111111111,0.145147392290249,-2.00199536598749,
1,0.0398229166666667,0.0838170833333333,0.0209542708333333,0.0585714840049462,7.57894736842105,0.137857142857143,-2.01214309232757,
1,0.0610245833333333,0.101962916666667,0.0254907291666667,0.0638891588609936,7.48051948051948,0.139387755102041,-2.05460419778141,
1,0.102058333333333,0.184570416666667,0.0461426041666667,0.104292579671227,6.77647058823529,0.15281179138322,-1.97191490549775,
1,0.0828408333333333,0.20588125,0.0514703125,0.118147911168762,6.50847457627119,0.160136054421768,-1.91897830854956,
1,0.103649583333333,0.20941375,0.0523534375,0.131364473119981,6.26086956521739,0.167080498866213,-1.92592152529142,
1,0.124313333333333,0.166019166666667,0.0415047916666667,0.108274849245643,6.73684210526316,0.169614512471655,-1.93703700341894,
1,0.104698333333333,0.14836125,0.0370903125,0.0960771444631575,6.98181818181818,0.151984126984127,-1.98561570564254,
1,0.0405325,0.104543333333333,0.0261358333333333,0.0649509603376634,7.48051948051948,0.138915816326531,-2.04001151453455,
1,0.145382916666667,0.165186666666667,0.0412966666666667,0.117201084775566,6.54545454545455,0.170895691609977,-1.93466484226385,
1,0.0603204166666667,0.144572916666667,0.0361432291666667,0.0840567090591062,7.15527950310559,0.142210884353741,-2.0093571260475,
1,0.0624733333333333,0.16642,0.041605,0.0906685266018249,7.06748466257669,0.146984126984127,-1.98840688440583,
1,0.14228875,0.202733333333333,0.0506833333333333,0.125340479112562,6.32967032967033,0.18453514739229,-1.88538413880716,
1,0.0632595833333333,0.127042083333333,0.0317605208333333,0.0838453227002871,7.2,0.143945578231292,-2.00073262579097,
1,0.16547,0.247010416666667,0.0617526041666667,0.155593182681789,5.73134328358209,0.191911848072562,-1.82916744297583,
1,0.0428058333333333,0.126972916666667,0.0317432291666667,0.0732392842761637,7.38461538461538,0.137487244897959,-2.03223669037506,
1,0.0633641666666667,0.18551375,0.0463784375,0.109557760992775,6.69767441860465,0.154659863945578,-1.9521578263681,
2,0.0409983333333333,0.103628333333333,0.0259070833333333,0.0611668164734769,7.52941176470588,0.136632653061224,-2.03171140223916,
2,0.041815,0.1058475,0.026461875,0.0655834032242321,7.48051948051948,0.137040816326531,-2.02373759789161,
2,0.08201,0.2024875,0.050621875,0.114681781904078,6.54545454545455,0.163990929705215,-1.9049669952072,
2,0.0639125,0.145983333333333,0.0364958333333333,0.0782838263503743,7.29113924050633,0.141621315192744,-2.01500623979093,
2,0.0402366666666667,0.0809791666666667,0.0202447916666667,0.053084040831235,7.62913907284768,0.139923469387755,-2.06521047361622,
2,0.06168,0.102170833333333,0.0255427083333333,0.072915850752578,7.3375796178344,0.136836734693878,-2.02946100613433,
2,0.120648333333333,0.222910833333333,0.0557277083333333,0.140902329681671,5.96891191709845,0.173333333333333,-1.84755122023257,
2,0.0412983333333333,0.124386666666667,0.0310966666666667,0.0872609542590181,7.11111111111111,0.141122448979592,-1.97355488590194,
2,0.0220925,0.0625058333333333,0.0156264583333333,0.0409388883479592,7.78378378378378,0.131607142857143,-2.03503854711976,
2,0.05915,0.1408675,0.035216875,0.087413912897522,7.06748466257669,0.142108843537415,-2.00472046069144,
2,0.0591583333333333,0.126188333333333,0.0315470833333333,0.0789791325859418,7.24528301886792,0.137857142857143,-2.02831701946725,
2,0.0610983333333333,0.142843333333333,0.0357108333333333,0.086614722281909,7.11111111111111,0.141768707482993,-2.00516660444972,
2,0.2035075,0.226865833333333,0.0567164583333333,0.173385808753437,5.33333333333333,0.230215419501133,-1.73910810913108,
2,0.0616625,0.141095833333333,0.0352739583333333,0.0824694260687627,7.15527950310559,0.139506802721088,-1.98986517793613,
2,0.100778333333333,0.142013333333333,0.0355033333333333,0.1090108756743,6.65895953757225,0.158605442176871,-1.93870346128564,
2,0.05786,0.139770833333333,0.0349427083333333,0.0774280949135677,7.24528301886792,0.141485260770975,-2.01134017715129,
2,0.0416183333333333,0.142385833333333,0.0355964583333333,0.0814321323506063,7.2,0.139047619047619,-2.01995486312164,
2,0.0412341666666667,0.143415,0.03585375,0.0792507127377694,7.24528301886792,0.139761904761905,-2.01514009393895,
2,0.0402058333333333,0.1055925,0.026398125,0.0811640158148575,7.2,0.142857142857143,-1.94591014905531,
2,0.12226,0.1641225,0.041030625,0.108006587983866,6.69767441860465,0.161805555555555,-1.96706199551674,
