FPP__governability,FPP__loosemorehanby,FPP__entropy,FPP__maxdelta,FPP__gallagher,FPP__truedisp,FPP__lijphart,FPP__raes,FPP__enp,PV__governability,PV__loosemorehanby,PV__entropy,PV__maxdelta,PV__gallagher,PV__truedisp,PV__lijphart,PV__raes,PV__enp,MMP_0__governability,MMP_0__loosemorehanby,MMP_0__entropy,MMP_0__maxdelta,MMP_0__gallagher,MMP_0__truedisp,MMP_0__lijphart,MMP_0__raes,MMP_0__enp,
0.250555555555556,0.21014,-0.552961452861096,0.09236,0.120554921178723,0.006004,0.09236,0.06004,4.68451242829828,0.297222222222222,0.288251428571429,-0.541141809164694,0.193442857142857,0.18945964849583,0.00823575510204082,0.193442857142857,0.0823575510204082,3.83411580594679,0.2,0.0166571428571429,-0.0861348057274888,0.00664571428571428,0.00961181458372126,0.000475918367346939,0.00664571428571428,0.00475918367346939,6.14035087719298,
0.2,0.130154285714286,-0.421341141501681,0.0467628571428571,0.0834820343864841,0.00371869387755102,0.0467628571428571,0.0371869387755102,5.04115226337449,0.43,0.340482857142857,-0.504621640114775,0.303905714285714,0.252415160659205,0.00972808163265306,0.303905714285714,0.0972808163265306,3.15315315315315,0.2,0.0112457142857143,-0.0627954421915503,0.00395714285714285,0.00622577460142552,0.000321306122448979,0.00395714285714285,0.00321306122448979,6.14035087719298,
0.193333333333333,0.177634285714286,-0.501164057473167,0.06794,0.100910681783244,0.00507526530612245,0.06794,0.0507526530612245,5.13626834381551,0.334761904761905,0.338265714285714,-0.555420916902411,0.255008571428571,0.223724836423346,0.00966473469387755,0.255008571428571,0.0966473469387755,3.58711566617862,0.2,0.0171885714285714,-0.0817409916138763,0.00900000000000001,0.0103028817050654,0.000491102040816326,0.00900000000000001,0.00491102040816326,6.21827411167513,
0.195,0.15952,-0.499778568970998,0.0690685714285714,0.0916693065940207,0.00455771428571429,0.0690685714285714,0.0455771428571429,5.08298755186722,0.28,0.264388571428571,-0.589916322718323,0.169068571428571,0.167961233792631,0.00755395918367347,0.169068571428571,0.0755395918367347,4.18803418803419,0.2,0.0135828571428572,-0.0667648046895362,0.00941714285714287,0.00859499949543517,0.000388081632653062,0.00941714285714287,0.00388081632653062,6.14035087719298,
0.191111111111111,0.124602857142857,-0.383878683193355,0.0687428571428571,0.0757146784356392,0.00356008163265306,0.0687428571428571,0.0356008163265306,5.31453362255965,0.253333333333333,0.279125714285714,-0.543519332114361,0.168742857142857,0.178585423108771,0.00797502040816327,0.168742857142857,0.0797502040816327,4.09698996655518,0.2,0.00831714285714288,-0.0476530185545614,0.00405142857142857,0.00527008112860143,0.000237632653061225,0.00405142857142857,0.00237632653061225,6.21827411167513,
0.256190476190476,0.21028,-0.521630581594706,0.122248571428571,0.131792419527445,0.006008,0.122248571428571,0.06008,4.60526315789474,0.303333333333333,0.311757142857143,-0.559818181456016,0.237494285714286,0.211208807137025,0.00890734693877551,0.237494285714286,0.0890734693877551,3.62426035502959,0.2,0.0168142857142857,-0.086710454656421,0.00768000000000002,0.0099127318667068,0.000480408163265306,0.00768000000000002,0.00480408163265306,6.14035087719298,
0.231111111111111,0.188851428571429,-0.466546380715072,0.12484,0.120649616489998,0.00539575510204082,0.12484,0.0539575510204082,4.78515625,0.251111111111111,0.250931428571429,-0.553081111844781,0.142694285714286,0.155797367612877,0.0071694693877551,0.142694285714286,0.071694693877551,4.35943060498221,0.2,0.0113114285714286,-0.059653066156229,0.00702285714285714,0.0074012795363714,0.000323183673469387,0.00702285714285714,0.00323183673469387,6.21827411167513,
0.28,0.234822857142857,-0.588124604290318,0.110234285714286,0.138890006751783,0.00670922448979592,0.110234285714286,0.0670922448979592,4.70249520153551,0.333333333333333,0.396017142857143,-0.615033620845213,0.269354285714286,0.255429420931793,0.0113147755102041,0.269354285714286,0.113147755102041,3.22793148880105,0.2,0.00834,-0.0480103847168612,0.00371142857142857,0.00512947624330323,0.000238285714285714,0.00371142857142857,0.00238285714285714,6.21827411167513,
0.277777777777778,0.197117142857143,-0.503694202991632,0.12156,0.120642808085924,0.00563191836734694,0.12156,0.0563191836734694,4.83234714003945,0.43,0.375557142857143,-0.542605830151865,0.309414285714286,0.262150045444456,0.0107302040816327,0.309414285714286,0.107302040816327,3.10126582278481,0.2,0.0137914285714286,-0.0741760979739435,0.00727428571428573,0.00828038005634713,0.000394040816326531,0.00727428571428573,0.00394040816326531,6.14035087719298,
0.251111111111111,0.186968571428571,-0.446605910128487,0.13734,0.124297108476063,0.00534195918367347,0.13734,0.0534195918367347,4.69348659003831,0.275873015873016,0.3616,-0.608500506197666,0.223054285714286,0.227719967109624,0.0103314285714286,0.223054285714286,0.103314285714286,3.53025936599424,0.2,0.0162971428571429,-0.0839905738098195,0.00738857142857142,0.00918160050073526,0.000465632653061225,0.00738857142857142,0.00465632653061224,6.21827411167513,
0.193333333333333,0.119968571428571,-0.336587868730604,0.06758,0.0739523116057689,0.00342767346938776,0.06758,0.0342767346938776,5.42035398230089,0.34,0.375851428571429,-0.594590003043451,0.26632,0.241331014744378,0.010738612244898,0.26632,0.10738612244898,3.32428765264586,0.2,0.0117085714285714,-0.0599377494669984,0.00917714285714286,0.00811684466692192,0.000334530612244898,0.00917714285714286,0.00334530612244898,6.14035087719298,
0.228095238095238,0.193174285714286,-0.443732949483642,0.123805714285714,0.121897401756978,0.00551926530612245,0.123805714285714,0.0551926530612245,4.87077534791252,0.257857142857143,0.286225714285714,-0.55090593739636,0.171208571428571,0.189443214861718,0.00817787755102041,0.171208571428571,0.0817787755102041,4.05629139072848,0.2,0.0100485714285714,-0.0551343803320241,0.00554857142857143,0.00638533268274941,0.000287102040816327,0.00554857142857143,0.00287102040816327,6.21827411167513,
0.233333333333333,0.202914285714286,-0.49696644295782,0.111131428571429,0.128687681664738,0.00579755102040816,0.111131428571429,0.0579755102040816,4.56238361266294,0.333333333333333,0.363211428571429,-0.591399975199391,0.252237142857143,0.242923161245254,0.0103774693877551,0.252237142857143,0.103774693877551,3.26231691078562,0.2,0.0134228571428572,-0.0692035447969169,0.00905142857142857,0.00840729906396939,0.000383510204081633,0.00905142857142857,0.00383510204081633,6.14035087719298,
0.230555555555556,0.215894285714286,-0.507074139394781,0.111217142857143,0.137239443399082,0.00616840816326531,0.111217142857143,0.0616840816326531,4.53703703703704,0.30952380952381,0.347534285714286,-0.585478442656293,0.235905714285714,0.23200178466942,0.00992955102040816,0.235905714285714,0.0992955102040816,3.44101123595506,0.2,0.01004,-0.0534747278819603,0.00733428571428571,0.00672579014400721,0.000286857142857143,0.00733428571428571,0.00286857142857143,6.14035087719298,
0.232857142857143,0.187445714285714,-0.499300856139291,0.108928571428571,0.11672314846574,0.00535559183673469,0.108928571428571,0.0535559183673469,5,0.271587301587302,0.301011428571429,-0.614081977833973,0.194642857142857,0.195616574983214,0.00860032653061224,0.194642857142857,0.0860032653061224,3.93258426966292,0.2,0.0143228571428571,-0.0729987662975845,0.00761714285714285,0.00882294781596634,0.000409224489795918,0.00761714285714285,0.00409224489795918,6.21827411167513,
0.233333333333333,0.2049,-0.51945012109647,0.111394285714286,0.125367874282213,0.00585428571428571,0.111394285714286,0.0585428571428571,4.85148514851485,0.335,0.324428571428571,-0.560199265039119,0.257942857142857,0.225625212587384,0.00926938775510204,0.257942857142857,0.0926938775510204,3.56622998544396,0.2,0.0143771428571429,-0.0732945131152098,0.00793428571428571,0.00873661214869555,0.000410775510204081,0.00793428571428571,0.00410775510204081,6.21827411167513,
0.34,0.193314285714286,-0.31770004137119,0.193314285714286,0.150856301729257,0.00552326530612245,0.193314285714286,0.0552326530612245,4.40647482014389,1,0.405222857142857,-0.497683256403545,0.364742857142857,0.295132193307559,0.0115777959183673,0.364742857142857,0.115777959183673,2.79361459521095,0.2,0.0132228571428571,-0.0689673473029154,0.0076,0.00789673763690567,0.000377795918367347,0.0076,0.00377795918367347,6.14035087719298,
0.21,0.1513,-0.407948067237796,0.0934942857142857,0.0969715652831766,0.00432285714285714,0.0934942857142857,0.0432285714285714,4.93951612903226,0.649999999999999,0.401311428571429,-0.565752145281035,0.322102857142857,0.279644772451022,0.0114660408163265,0.322102857142857,0.114660408163265,2.92014302741359,0.2,0.0177542857142857,-0.0915120684924747,0.00713142857142857,0.0104283162395392,0.000507265306122449,0.00713142857142857,0.00507265306122449,6.14035087719298,
0.193333333333333,0.124845714285714,-0.398346724212929,0.0718971428571429,0.081959184167412,0.00356702040816327,0.0718971428571429,0.0356702040816326,5.46875,0.311111111111111,0.300131428571429,-0.50683096736741,0.243325714285714,0.210685183733688,0.00857518367346939,0.243325714285714,0.0857518367346939,3.77503852080123,0.2,0.00885428571428572,-0.0436859778341633,0.00838571428571427,0.00721970885274242,0.000252979591836735,0.00838571428571427,0.00252979591836735,6.21827411167513,
0.251111111111111,0.215614285714286,-0.502802662691516,0.138994285714286,0.135162353290178,0.00616040816326531,0.138994285714286,0.0616040816326531,4.56238361266294,0.333333333333333,0.31876,-0.559556231795399,0.222665714285714,0.20797675623659,0.00910742857142857,0.222665714285714,0.0910742857142857,3.64041604754829,0.2,0.0123428571428571,-0.0646550643567185,0.00838,0.00776731193488954,0.00035265306122449,0.00838,0.0035265306122449,6.14035087719298,
