7,
645,
25048,1548,33941,17521,2800,0,0,
21975,0,5492,15424,2344,0,0,
19674,1090,18009,9789,1542,0,0,
3064,510,18077,4140,768,3545,0,
3456,0,15557,8762,691,0,8168,
7134,768,15272,13924,403,0,4120,
11814,0,5470,19285,379,0,4700,
3271,0,19568,3792,1043,0,5484,
20572,0,9895,15238,2436,0,0,
18744,0,13237,4862,2713,0,0,
20569,0,13410,9595,736,0,0,
8953,0,17331,6174,1718,1320,0,
16318,0,21593,6225,3255,0,0,
11239,0,6850,6660,556,0,12840,
0,0,0,0,31767,0,0,
0,0,0,0,45926,0,0,
0,0,0,0,37957,0,0,
10150,0,9696,15786,881,0,6716,
24752,0,8482,13443,3013,0,0,
10220,0,20433,5829,5569,0,0,
26651,1753,13353,8308,1620,0,0,
7259,0,21211,5108,3389,0,0,
25252,0,9540,14187,2479,0,0,
10436,0,20433,6341,1906,0,5932,
9482,0,19905,6881,1634,0,4969,
8121,0,19417,7264,1465,0,7938,
26382,1590,15585,10076,2576,0,0,
7207,0,4476,4952,1537,0,19044,
4943,618,13826,3211,6308,0,0,
3813,0,17478,4746,2578,0,0,
4853,0,20779,6654,740,0,0,
9058,0,20372,7422,0,0,0,
11323,0,17360,6130,1680,0,0,
15578,662,18720,4473,3708,0,0,
19955,928,15275,9952,2013,0,0,
12010,0,22847,5485,0,0,0,
15463,2494,6773,20101,1005,0,0,
12186,649,17974,5731,2668,0,0,
16406,1735,16569,6006,333,0,0,
24126,0,8422,8873,2102,0,0,
22183,0,13782,10862,2137,0,0,
14174,0,17557,9063,1278,0,0,
23345,1292,11351,11990,2442,0,0,
24725,0,12474,10320,1986,0,0,
22114,0,13837,7723,2140,0,0,
434,0,0,0,30397,0,0,
0,0,0,0,30540,0,0,
0,0,0,0,32028,0,0,
0,0,0,0,34545,0,0,
13092,0,7206,18993,2212,0,3885,
10420,0,6618,19052,0,0,0,
6244,1950,14978,4928,15907,0,0,
20435,0,17854,9578,2336,0,0,
24629,0,8457,11180,2568,0,0,
19722,0,15171,5144,2543,0,0,
25487,0,14281,6471,2619,0,0,
4602,0,18059,5125,0,0,0,
14116,1116,16465,5185,749,0,0,
7235,0,16810,5027,2674,0,0,
10590,0,16304,6682,960,0,0,
3768,0,13822,8373,2454,0,0,
3515,0,17262,10461,2008,0,0,
8965,0,15419,4171,2501,0,0,
6513,0,18269,10321,3808,0,0,
10375,1581,19226,9591,967,0,0,
3480,855,13787,7727,12343,0,0,
2970,0,10976,13648,1837,0,0,
8736,0,19065,9018,1309,0,0,
22487,0,14614,9382,2905,0,0,
9553,783,17562,8608,5299,0,0,
15558,0,20620,5533,1579,0,0,
11453,0,19375,5552,1962,0,0,
816,0,11384,1511,20697,843,0,
3129,0,20120,14785,1019,0,0,
4982,0,19659,11132,0,0,0,
18183,0,10361,8927,3276,0,0,
6702,0,25217,6780,0,0,0,
12771,0,16874,6044,1222,0,0,
6491,0,18129,6047,1183,0,0,
15175,0,17239,7241,888,0,0,
1580,0,19345,2988,1709,0,0,
19329,420,13422,3649,5049,0,0,
20212,0,14893,10528,1866,0,0,
16925,0,7191,11681,1802,0,0,
14057,0,7824,10026,2017,0,0,
25412,0,13376,10128,2225,0,0,
5569,560,14622,11111,2535,0,0,
8787,695,17954,5334,3835,0,0,
11544,1110,14570,6620,2525,0,0,
23597,1308,19704,7037,1409,0,0,
13277,0,5755,17182,723,1404,0,
3193,905,12052,14764,154,0,0,
11779,0,17420,5672,811,0,0,
4485,957,17501,6175,646,0,0,
13918,1652,18329,10477,1641,0,0,
23609,0,6579,11997,1960,0,0,
9887,595,16410,7949,491,2527,0,
21240,1391,12771,10940,1767,0,0,
16363,0,19257,5690,1268,0,0,
13121,2800,15858,6560,1380,0,0,
10397,9530,15427,7171,1014,0,0,
8787,1586,19152,10531,1664,0,0,
13230,0,22192,9545,2525,0,0,
8466,2127,20778,9636,1321,0,0,
15429,2163,16859,21987,958,0,0,
23583,1470,10241,9368,1475,0,0,
24387,0,14307,7197,1919,0,0,
21878,0,10369,4973,3408,0,0,
18161,896,20457,7837,1455,0,0,
27748,0,9619,9508,1432,0,0,
4206,0,14999,9221,10557,0,0,
18280,0,19701,6236,3665,0,0,
16204,0,19130,6514,2591,0,0,
10829,0,19741,6968,1616,0,0,
24332,1603,14402,10423,1859,0,0,
3483,0,7538,3508,723,12747,0,
5711,0,22190,3861,636,6831,0,
2835,0,5789,13957,1396,0,3686,
17059,1371,18426,9027,1887,0,0,
2841,1172,18933,5450,595,0,0,
7193,1245,14813,19152,1166,0,0,
24181,0,15280,8693,2723,0,0,
22504,0,12671,11232,2685,0,0,
23676,1552,10189,15675,1556,0,0,
26374,0,11936,17750,0,0,0,
12912,0,22139,5934,2170,0,0,
21113,1521,13642,10059,1252,0,0,
3339,0,12398,17991,1133,1271,0,
16561,0,17707,8483,673,1936,0,
8210,729,17447,7529,974,2023,0,
7562,0,15729,6060,894,4316,0,
11324,0,17019,5916,1135,0,0,
5235,0,10843,3719,933,17561,0,
12043,0,13953,5399,886,5582,0,
16289,908,7396,17357,1111,0,0,
22118,1617,13917,4719,3431,0,0,
4455,846,4337,13130,268,12911,0,
23571,0,14762,9057,3226,0,0,
16055,0,18387,5744,1894,0,0,
19169,0,4169,23189,910,0,0,
22946,0,13236,13326,1544,0,0,
15819,908,4988,18122,3784,0,0,
25619,1656,6610,11821,1391,0,0,
3605,0,17830,20875,1811,0,0,
25302,0,9632,14442,3025,0,0,
20555,0,9914,6832,1347,0,0,
19744,1199,13784,6671,983,0,0,
17506,0,25131,6932,0,0,0,
28208,0,8051,12649,2657,0,0,
17260,1544,9165,7306,1212,0,0,
16543,0,17458,9818,1084,0,0,
4179,0,20928,17654,1603,0,0,
16247,0,18889,6437,2016,0,0,
8460,0,14808,5105,1447,3111,0,
12909,0,12776,4723,1332,3874,0,
2775,0,24725,4605,1033,0,5206,
14868,0,8886,21145,0,0,0,
16035,1295,17536,11822,2232,0,0,
21189,0,12943,12550,0,0,0,
9398,512,12479,6723,815,3730,0,
10713,0,17033,3880,2131,0,0,
19396,0,20913,6184,2034,0,0,
20766,0,6636,23842,4738,0,0,
18479,0,6069,24986,3921,0,0,
23326,0,8457,13638,1930,0,0,
6956,0,21178,6123,2938,0,0,
11627,0,20942,7932,2937,0,0,
12394,0,18649,7228,2414,0,0,
16374,0,16411,6503,2685,0,0,
14162,0,21240,8083,0,0,0,
11623,0,17463,6298,810,0,0,
19974,1036,19899,6384,1664,0,0,
9667,1248,23555,7590,1817,0,0,
25320,0,11792,10049,1736,0,0,
2718,0,20251,5817,1613,0,8689,
2062,0,17074,2991,705,3815,0,
7841,0,15446,3106,4448,0,0,
